2.807308252139533,2.059272818263852,2.519577307756784,2.226719481557072,1.6172081889876442,1.8362907463621085,1.2197051013453806,1.9748215839205465,2.088054358929621,1.8275304527559593,2.6759569507179393,2.0596878626625683,1.904231187859903,2.409954160022485,3.0534839952021717,2.0927823179870617,1.7068934509065317,2.4275716686383726,2.458971502878679,1.522409052590992,1.6891836341985789,2.6351659371870078
2.807308252139536,2.6124386885557667,2.4569357215932457,2.8273310814771984,2.872597110030288,2.7874651048012815,2.6149805092176237,2.612042332126164,2.6341325065490393,2.534007100421722,2.5892617450510755,2.7859868601474433,2.4157069149820325,3.8213077992900857,3.5322736508966726,2.554443747396631,3.0880023491285606,3.0038904865418474,2.7844783718333033,2.435731558669572,1.7951385255736094,2.567101185348708
2.059272818263852,2.6124386885557627,2.370990183310339,1.5998162772385474,2.391102331510476,2.1737719640220505,2.178324228779745,1.482441587719793,1.7408738047365193,1.5852718666529466,2.785034465906501,1.5802222461005744,2.022508822190305,3.020249891136801,3.024491136853223,2.200480909616567,2.2808365458907542,2.1528335552164046,2.494159818762158,1.790595127542675,1.7643206203267214,1.9912603301497689
2.5195773077567862,2.4569357215932413,2.370990183310339,2.6147933701767787,2.5811224351605633,2.3831757024424656,2.8561050320912824,2.1869368916209573,1.8497181410658416,2.515474809251203,2.942335427859275,2.4938072684736774,1.9426747627362355,4.042864265918282,3.041577371431211,2.1981447171808894,2.1479438120516066,2.7383109959143668,3.024937542086149,2.2950311812927735,1.6641706471374358,2.160229584465803
2.226719481557072,2.827331081477195,1.5998162772385474,2.6147933701767787,2.242952797098322,2.233714530538803,2.292097227388567,1.1118903062367735,1.48246139095346,1.6474662754804312,3.3303266806154865,1.556397321263213,2.687608837778778,3.20556874786661,2.964445820391886,2.638363456646133,2.525862167415794,2.815886252388113,2.214900399063324,1.703116755520773,1.824682861188664,2.2064107673755964
1.6172081889876404,2.872597110030288,2.391102331510476,2.5811224351605633,2.242952797098322,1.2369034082577903,1.82045904924186,2.2133004329635364,2.130869621610559,1.9704436562253385,3.0125120009289796,2.272765783583299,2.4256811547324753,3.0440862448757855,2.964498264138878,2.645033408438868,2.235141073878979,2.9103367888969722,2.3580252534511157,1.9576915699258268,2.005863869873107,2.623306160407318
1.8362907463621085,2.7874651048012775,2.1737719640220505,2.3831757024424673,2.233714530538803,1.236903408257794,2.0119892462463334,1.9068088081029713,2.0579328196072795,1.8994749924889334,2.8857585729449577,1.850217629386359,2.0405499045895783,3.191246603926083,2.6906038500583485,2.6648372116279817,2.4200057444495093,2.339151452874368,1.710981560684865,1.9637633282149465,1.990714537975251,2.469819539592414
1.2197051013453806,2.6149805092176197,2.178324228779749,2.85610503209128,2.292097227388567,1.82045904924186,2.011989246246332,2.075695888190372,2.3924527699475364,2.0247465316461386,2.2674247113812296,1.9927771338248572,2.281470129834232,2.838160733743143,3.1329355843148634,1.921784262596781,1.9993361552123197,2.879285694359643,2.0300046039176545,1.7234009139940318,1.6065067116341316,2.2770845879847186
1.9748215839205465,2.6120423321261588,1.4824415877197912,2.1869368916209555,1.1118903062367735,2.2133004329635346,1.9068088081029713,2.075695888190372,1.3546450009731075,1.3336322545579289,2.6784657710075637,1.2803718041451777,1.9261815731535117,3.281249217408649,2.9689543623639745,2.0537390898277486,2.18911293150673,2.628949884967164,2.3557980922444015,1.6232489954732594,1.4811553070368526,2.0269854603603106
2.088054358929621,2.6341325065490393,1.7408738047365233,1.849718141065848,1.482461390953464,2.130869621610563,2.0579328196072795,2.3924527699475364,1.3546450009731132,1.566293974860178,2.885340736747573,1.6367761822988758,2.312002435217274,3.5705183761539785,2.9894896073465143,2.005607894407124,2.057620244806923,2.3302314429949655,2.511824845357371,1.4556994341223648,1.5414267982762702,2.0734857395264337
