2.400342207662262,2.3633313241481906,1.7591614842762613,2.30088183082637,2.2007606311339996,2.9555806949063514,2.574382501148344,2.5870424592894734,2.390004118386729,2.092201605798872,1.924327373261723,2.7289434773551617,2.7569979720676523,2.1193219225539606,3.2322801763722437,2.2058805413611773,2.415395448548249,2.5656109488368473,2.1929772023989984,4.26188268089533
2.4003422076622596,1.479937698571651,1.2984388397938615,1.3991746435330135,2.159037647543157,2.539688184004377,1.1092889787901465,3.494571810904495,1.7003226441212347,2.0990261648195796,1.6347885722471653,2.0797015499879192,2.1773687382152285,1.493950470825851,2.4204885923844945,2.3722346722226524,1.7209721204241664,1.4184956276464933,1.5572660756323136,4.283705472264599
2.3633313241481924,1.479937698571651,1.7128454564597242,1.9543893961423229,2.5888145439450136,3.4813061230626534,1.6940917316096848,3.8479042620572432,1.7190654497923146,2.6123170337275625,1.7600536189698661,2.3864474032375247,2.4312410778149753,1.7537183337076645,2.91959459887224,2.2068983344914366,2.607036855387024,1.3259472044111664,2.2866235385802933,3.6176952235445436
1.7591614842762613,1.2984388397938655,1.7128454564597262,1.533731115409765,2.088090875721335,2.6656741489759517,1.5669609491165661,3.4069311720517264,1.5009154064989467,1.7633276160626286,1.178836930048837,2.3520470931306368,2.0934837473299486,1.0385353125576269,2.819249239676417,2.4828908530485734,1.9173095377480107,1.6363311503822393,2.2456798106668665,4.3385966523595965
2.3008818308263663,1.3991746435330135,1.9543893961423229,1.533731115409767,1.4183279091655765,2.7197721596274294,1.813378874662881,3.527135168137392,1.830258291873354,1.8518234334714905,1.5907343994317351,2.7047484015738332,2.4233200436483227,1.6162407423240979,2.95285497415959,2.327499846454367,1.8647586661701108,1.6715474047643477,1.908566813723756,4.338882053242052
2.2007606311339973,2.159037647543161,2.5888145439450136,2.088090875721337,1.4183279091655765,2.9157580222554227,2.4444593627910827,3.2533308551564795,2.231631776620002,1.821658692012464,2.2281923533854004,2.9792207493893366,2.578715239152804,2.206435221129275,3.186992649782481,2.671437865203464,2.495944374664497,2.5676129745895597,2.3647324022897855,4.753933489970471
2.955580694906351,2.5396881840043815,3.4813061230626534,2.6656741489759517,2.7197721596274294,2.9157580222554205,2.8412465511592617,3.420948102102216,2.9087380160290053,2.3806715356013015,2.4959686560037664,3.0710960950033233,3.354964073981061,3.1743128537026974,3.754915386118766,3.9196077473892634,2.3775853058142244,3.0419835709215985,2.5526354484658054,4.268822801924447
2.5743825011483463,1.1092889787901425,1.6940917316096848,1.5669609491165641,1.813378874662883,2.4444593627910827,2.8412465511592595,3.803664869515353,1.4412705442023246,2.4110401912909967,1.7769358578061083,2.3130049923280085,2.0140919286586354,1.746777830825575,2.5523498890586636,2.2377336731113915,2.3787984059177973,1.826494537427504,2.2781816230046124,4.418552188897143
2.587042459289471,3.4945718109045,3.8479042620572432,3.406931172051724,3.5271351681373937,3.2533308551564795,3.420948102102222,3.8036648695153485,3.5545495316691214,3.033617210031563,3.2605835736673634,3.82186585258823,3.481646004106992,3.580774748232689,3.8226452211155686,3.3210410055318778,3.8487858642798503,3.3536091577938714,3.2036703475513386,5.657883875125205
2.390004118386731,1.7003226441212391,1.7190654497923104,1.5009154064989467,1.830258291873354,2.231631776620002,2.9087380160290053,1.4412705442023246,3.5545495316691214,2.4128234673768985,1.3142581301090859,2.876315514478116,2.128915789436809,1.6474077930223083,3.0511058715459987,2.16952867009922,2.3027754793691213,1.9350067696028224,2.4841583357632655,3.704754725766342
