2.49921029549832,1.9374250583188217,1.6379200485321634,2.061145133747446,1.8908448869685757,1.8808191322984549,1.9981158665060168,1.9939268867228113,1.7512242655103818,1.5563279962515733,1.2861681967707645,1.4693572346684955,1.599103380954318,1.1612865795611547
2.49921029549832,2.4608099750450996,2.7355655383438138,2.686218511924275,3.012362575306024,2.8816308551763794,2.8129965754601485,3.4209311035030634,2.7468898115567093,2.4799861269478405,2.6287344834708475,2.379067819713228,3.141937104190342,2.77592608061125
1.9374250583188217,2.4608099750450956,2.5922323643783622,2.499473883441695,2.6913631565196927,2.4954014800503566,2.07224183478058,2.9240613541739053,2.2848619077220227,2.210323142623082,2.0790502529128423,1.6737910801347595,1.9496310942671784,1.7780501363111783
1.6379200485321634,2.7355655383438138,2.5922323643783622,3.1175231008385302,2.532932063345384,2.840176934994219,2.525422404267803,2.014370396609905,2.3582006684039376,1.761697168790104,1.914708291193468,2.0926323283858164,1.7229482828805731,2.061492789787523
2.061145133747446,2.686218511924274,2.499473883441695,3.1175231008385285,2.868916756390032,1.889025511804551,2.207318998918601,3.5711313059121625,2.468270154188274,2.369870310063234,2.138742266916691,1.7515667720272372,2.8995227838119164,2.2047718198707793
1.8908448869685797,3.0123625753060206,2.6913631565196927,2.532932063345388,2.8689167563900337,2.5630622484069367,2.9682210244150258,3.006331868541524,2.88530497519036,2.3171579223532928,2.1716111353942513,2.2650808093423844,2.2776286951225697,1.8717899415669983
1.8808191322984549,2.8816308551763825,2.4954014800503566,2.8401769349942185,1.889025511804551,2.5630622484069434,2.0651732214188345,3.3300462606609544,1.9211606685233447,1.7209876872908285,1.9125718334761532,1.8804539564024123,2.4118377648468163,1.4436411982790365
1.9981158665060215,2.8129965754601485,2.07224183478058,2.525422404267803,2.207318998918601,2.9682210244150213,2.065173221418839,2.664903553235713,1.932192608277925,1.5314259638834387,2.3627978650608306,1.6748578369568738,2.0196888182862174,1.747116723097124
1.9939268867228113,3.4209311035030634,2.9240613541739053,2.014370396609905,3.5711313059121643,3.006331868541524,3.3300462606609584,2.664903553235715,2.6282682358933918,2.5984467522367023,2.456629792529556,2.7709481890085863,2.0182066821818077,2.4561444548770823
1.751224265510386,2.7468898115567093,2.2848619077220227,2.3582006684039376,2.468270154188276,2.8853049751903614,1.9211606685233487,1.932192608277927,2.6282682358933918,1.6118106806697234,2.0377964674907663,1.8190986119404133,2.1714304652521124,1.773554638255438
1.5563279962515715,2.4799861269478347,2.210323142623082,1.761697168790106,2.3698703100632357,2.317157922353291,1.720987687290827,1.5314259638834387,2.5984467522367045,1.6118106806697234,1.9539231111617636,1.5311882138976343,1.6833511978044173,1.1912678411929878
1.2861681967707645,2.6287344834708475,2.0790502529128423,1.914708291193468,2.138742266916691,2.1716111353942513,1.9125718334761512,2.3627978650608323,2.4566297925295606,2.0377964674907663,1.9539231111617636,1.845969190939792,1.5929815336633173,1.5982202573598898
1.4693572346684955,2.3790678197132267,1.6737910801347595,2.0926323283858164,1.751566772027239,2.2650808093423844,1.8804539564024123,1.6748578369568738,2.7709481890085863,1.8190986119404133,1.5311882138976343,1.845969190939792,1.666723091338694,1.3276406447067188
1.5991033809543145,3.141937104190342,1.9496310942671784,1.7229482828805733,2.899522783811918,2.2776286951225657,2.411837764846817,2.0196888182862174,2.0182066821818077,2.1714304652521106,1.683351197804419,1.5929815336633173,1.6667230913386955,1.2528494567952997
1.1612865795611529,2.775926080611248,1.7780501363111783,2.061492789787525,2.2047718198707793,1.871789941566995,1.4436411982790383,1.7471167230971265,2.4561444548770845,1.7735546382554381,1.1912678411929845,1.5982202573598898,1.3276406447067208,1.252849456795298
