1.7951818336254615,1.9982698565473203,1.9618096221444907,1.5842948711156313,1.722167412526576,1.6317195154625337,1.5948348596605,1.5012352415575,2.106240074620317,2.0233864592173543,1.5966755581239787,1.830060768771637,2.963733468052021
1.7951818336254635,2.3557888422167297,2.46358661123773,1.6914819686372278,1.6433653116116578,2.2547318939827115,1.7983866794061136,1.8346987810733442,2.51783853453072,1.709254420591987,1.8748456215872187,2.0125770879913754,2.753544893111497
1.9982698565473203,2.3557888422167315,2.641191717351589,1.5582288897130248,2.15683608075636,1.6680621400464672,1.6674828313238959,1.6148306931919536,2.27083735201938,1.96051490058673,2.307536684564869,2.3366035056285823,2.0836051442739767
1.9618096221444907,2.46358661123773,2.641191717351589,2.2031418862501106,2.3356528696670336,2.227993051024386,1.5887282812467989,2.1893891728993347,2.484766429819452,2.7219476502554834,2.2623872251417056,2.571749783982061,2.931598749481578
1.5842948711156313,1.6914819686372278,1.5582288897130214,2.2031418862501106,1.6642257356144834,1.2570016788088287,1.069854414916626,1.5407478395771292,2.2403232117407876,1.863690876274202,1.6404365093707496,1.637481089540767,2.2150484894376135
1.7221674125265722,1.643365311611654,2.1568360807563582,2.3356528696670313,1.6642257356144756,1.540690843352233,1.9011826033648196,1.6502265124853113,1.777550355191628,1.7651145997862865,1.1067216200333836,1.7570819685826429,2.830652006792563
1.6317195154625337,2.2547318939827115,1.6680621400464672,2.2279930510243844,1.2570016788088287,1.5406908433522348,1.3447120621351751,1.6708982803416867,1.647646451744999,2.1071580979442692,1.7469164557867463,1.7924443478801677,2.7996004122168334
1.5948348596605,1.7983866794061116,1.6674828313238994,1.5887282812467989,1.069854414916626,1.9011826033648234,1.3447120621351751,1.4797335569357388,2.1045279597392326,1.994720493696717,1.7568567994738602,1.7042043542186105,2.3999622161657848
1.5012352415575,1.8346987810733462,1.6148306931919536,2.1893891728993347,1.5407478395771292,1.6502265124853113,1.6708982803416867,1.479733556935743,2.1028521558544937,1.4920065490978636,1.8593096517729566,1.970327369301262,2.1211732343779746
2.106240074620317,2.5178385345307257,2.27083735201938,2.484766429819454,2.2403232117407836,1.7775503551916298,1.647646451744999,2.1045279597392326,2.1028521558544937,2.8242940441952613,2.0081345693214447,2.6284536115949257,3.054887267568981
2.0233864592173503,1.709254420591987,1.9605149005867262,2.7219476502554816,1.863690876274198,1.7651145997862885,2.107158097944267,1.9947204936967173,1.4920065490978638,2.824294044195256,2.018889512547403,2.226477171760297,2.596045314909997
1.5966755581239742,1.8748456215872165,2.3075366845648726,2.262387225141701,1.6404365093707491,1.1067216200333836,1.7469164557867418,1.7568567994738558,1.8593096517729526,2.0081345693214367,2.0188895125474025,2.203192645764442,2.6590089349609287
1.830060768771637,2.0125770879913754,2.3366035056285823,2.571749783982061,1.6374810895407625,1.7570819685826407,1.7924443478801653,1.7042043542186105,1.970327369301262,2.6284536115949257,2.226477171760295,2.203192645764442,3.405661364263557
2.963733468052026,2.753544893111497,2.0836051442739802,2.931598749481574,2.2150484894376135,2.830652006792565,2.7996004122168294,2.3999622161657888,2.1211732343779746,3.0548872675689767,2.5960453149100005,2.659008934960933,3.4056613642635516
