5.034074256294376,5.8647802142297705,5.375428636116263,4.5103511211268765,4.379674947329408,4.450913344036675,4.149204323751495,5.70204189184732,4.634004876042448,4.127872544233226,5.333425184887333,4.423695565390675,5.308045133343409,4.9038709005200385,4.445244716444843,5.059775294381708,6.635017988939285,4.304820228582288,5.135500294522884,4.523064142652429,4.736107983765457,4.590150982022055,4.470504347907963,4.734254641928445,4.176006802823352,4.546594461381594,5.066387156553584,4.797974065897453,4.497671257716097,4.035419985140988,4.7750432049934055,5.442958384420853,5.412076175892337,4.388227794656957,4.987120179815115,5.281189946320339,3.3825613381570507,6.026514037035921,5.102540261257649,4.348470547476688,4.8996792418205555,4.767251995011814,4.611919873901536,5.139481425743339,4.6608008222560615
5.034074256294378,3.421868054489934,2.0134087945375723,2.744291892073858,2.216140914050767,1.547336480969733,2.0434173345017927,6.094447798891149,1.18489651379334,1.5513308492692042,1.8042038595330208,2.2727319401560258,3.037546010642103,2.5081280492800104,3.39269788603878,2.343455700763868,4.89683810065053,1.8734891280679649,3.2413315124796034,1.772801471910126,2.3440773310717686,1.7354615742516013,1.892040186132821,3.865904104463293,2.279565258230867,2.043642060421047,1.7769600803496577,2.9057695695134083,1.7507239182637402,2.867350048633241,1.9921632048308966,2.2510642174499393,5.9660834998968255,1.2440447857318455,2.105034136770291,2.217464690622228,2.5436239971882046,4.56285126263993,1.8012436105942151,2.1572262974170515,2.1561241815981687,1.7685043497977828,2.711047033649702,2.479455894674513,1.9079769142610283
5.8647802142297705,3.4218680544899365,3.027872698139415,2.511082168659049,3.042779141226246,3.307290261245113,3.184322600885972,5.85583582843792,3.0597108440290297,3.264150969542958,2.720397522769893,2.405677017709073,3.108800771405903,2.211944617572938,3.0404850772854606,2.9240536815131026,5.910345407455651,4.067580414119223,3.628586416393731,3.405419961219058,3.2778366008109474,3.446574065381394,2.9175881925050984,3.854931717089996,3.070345243970436,2.7147814339161886,2.867872341713054,3.8834041795372833,3.2410405586271382,2.9860815740358695,4.30164824885801,3.178186778482203,6.082171887451358,3.1902018666072247,2.5208747219587093,2.915803149782557,3.8131543268473607,6.096659696153757,2.754110338456272,2.9921789191043957,2.4982876666567204,3.4162087178288614,2.913526869882385,3.5915838318625415,2.5028642635752223
5.375428636116268,2.01340879453757,3.0278726981394124,2.762722194533917,2.4052597615551545,1.858746675792571,2.1755951620460303,5.913858427950694,1.5876502315299983,2.37117005400986,1.74992479694902,2.1901395669926864,2.1369686190566246,2.582176709776761,3.467385748889276,2.384554579298763,5.027409866351116,2.7010944076840686,3.4054248876910997,1.984107707541688,3.0307393766694637,1.4374384534649955,1.9046284952445243,4.258647462061061,2.16880342219136,1.8609563901526007,1.9962043943795351,3.708448937826664,2.297680369191396,3.2663627297193334,2.261050353935148,2.999526911807505,5.718376348123973,2.2925539086338027,2.2610505676501926,2.167397555545828,2.6422038970793897,4.544607963555757,2.2112637191663667,2.1111863068851853,1.7952404221841807,2.0048903959961835,2.3361130013965776,3.130612067604351,2.0064654692745334
4.5103511211268765,2.74429189207386,2.511082168659043,2.762722194533914,2.8102326984903,2.5520587273305932,2.08950808338967,5.6073635306375955,2.1885078752161107,2.4356258023565336,2.049248363600763,1.7684815980915052,3.0825186968624414,2.6009174286377044,2.9661367656905155,2.339233887244892,6.049522540292657,2.8577491269257957,4.405840120272333,2.3772722353091478,3.5221241597630115,2.4578833192572835,2.5219703244855096,4.248884318685619,2.3356174366233025,2.332820260546864,2.69593384597637,3.7293243899375983,2.7260866047375956,2.5644925472078524,2.956441296059119,3.1889734355061137,6.134650136797382,2.343286962528013,2.7212480731457744,2.9255682172649786,2.629099508077041,5.425003494186037,2.200909045597158,2.284833066253071,2.4748266826189687,2.4538285216675577,2.5261246425597923,3.4353135324468367,2.308651854030389
4.379674947329408,2.216140914050764,3.042779141226246,2.4052597615551545,2.810232698490297,2.056272614653627,2.1012095987713533,6.144561284929174,2.0186571638310227,2.2358660659615697,2.3369953152733096,2.513377107528334,2.9426418783344244,2.93403463856308,2.797546719078685,2.501408124773039,4.9953736590929365,2.2855392682466604,4.0184106647434765,2.6110437090411254,2.619202955127518,2.3366987209093772,1.7761294082876644,3.2581629637068064,2.2887548321409072,2.1141367202513552,2.510337296826956,2.6990619803433535,2.3225521377939122,2.17868120841499,2.63774105838692,3.3807764969273726,5.220059916662618,1.8173056964764698,1.4956042656560509,2.0061556169969674,3.0462786176237455,4.656105127398729,2.2927293789618224,2.53804093136325,1.9392551959276962,2.179292105172147,2.7658611847205155,2.9496690207985834,2.3997966245288973
4.45091334403667,1.547336480969735,3.307290261245116,1.8587466757925684,2.5520587273305932,2.056272614653627,1.5832015806455657,5.972534817968974,1.136754890299743,1.267418312526332,1.7371391620610146,1.5956597739555245,2.8812686645989363,2.2009957596927396,2.9762031444113597,1.8248760857384208,5.174161108158785,1.775009714993766,3.220433834134047,1.77720277386486,2.531494978952871,1.3814731315290163,1.536721982962828,3.864549331074374,1.7356644106786614,1.6453263646838239,1.370416571689804,2.8761201906941096,0.9543314161424374,2.779451510982028,1.4399190095353616,2.0802452646281364,5.803026246631442,1.314405037960646,1.7195896925584566,2.398665597382901,2.2017854390568963,4.642192040996251,2.082654299300409,2.1863903518432757,2.0683569403094952,1.6058554327500287,2.7314959975435245,2.8790117326259677,2.0474933531354003
4.149204323751497,2.043417334501795,3.184322600885969,2.1755951620460303,2.08950808338967,2.1012095987713506,1.5832015806455655,5.498708169532009,1.6591550469773915,1.8942001178132855,1.8305505305549599,1.6288355912191035,2.669706478289065,2.3277797596379846,2.9578913172534156,2.071912253957508,5.4521914002413245,1.992000436246865,3.2469050766769967,1.428231282449706,3.161245609345883,1.65676639246806,1.5641408018101652,3.75266987506779,1.436502837765501,1.8933711597525134,1.9434998463746458,3.030451856564132,1.5279171926273165,2.1882161080895752,1.7941931915091838,2.606096100414873,5.4613856438489705,1.9144723429863266,2.180504133783899,2.355273744252616,2.1560087366596883,4.42544880892332,1.707931921113867,1.841561042397894,1.9077292457534079,2.005048814223426,2.4557105038486164,2.9944458222462176,2.024572757239244
5.70204189184732,6.094447798891152,5.85583582843792,5.9138584279506885,5.607363530637596,6.144561284929174,5.972534817968971,5.498708169532011,6.11135882890629,5.733017179384074,5.600928517026178,4.9868538370526965,5.575345207104017,5.911769120284203,6.323442794094671,6.728972260932488,5.809751492397348,5.8208217524529005,6.153185472077738,5.2384078076677625,6.138334337737066,5.9805202070549255,5.471023665886487,5.430579216144314,4.651817023485363,5.565900354637588,6.46921431326639,7.175261613967936,5.981448648741194,5.168224800955498,5.890068077205,6.718095327289201,7.717983462978107,6.142424504824539,6.2196754385526125,6.1556918271749925,5.294693351315175,6.2970315881901,5.955465993572734,4.978599658349013,5.557308932020894,5.91087414359186,5.521630252394411,5.773212723856868,5.5769767547633835
4.634004876042448,1.18489651379334,3.059710844029033,1.5876502315299983,2.188507875216111,2.0186571638310227,1.1367548902997415,1.6591550469773917,6.111358828906289,1.4911153574647613,1.3877646802354486,1.533624813019079,2.7642088027035836,2.117979417076713,2.7370644149311483,1.8609047298727086,5.458632569863544,2.059695958648432,3.3093382829990983,1.7590734703865856,2.477283110135532,1.3709181102744519,1.3397430932116894,3.7863767280785794,1.8539212166032113,1.7302337433048358,1.1746963519371263,2.6368844669326785,1.4453838218567987,2.6453778398515246,1.814454332196338,2.2850263610065293,5.5450889285636205,1.2455575266637997,1.9232935359490995,1.9285582444948552,1.9690754646298272,4.604478014299124,1.883700804517919,2.254055626641069,1.8650019737484902,1.7208375093574164,2.534231037227606,2.872554046436096,1.704521373297832
