1.545691301929903,2.1386393404340973,1.4693453497390214,1.7826748252536144,2.1070097827630225,2.6818981767296197,2.2814907005144587,1.6848129512877819,2.0895893840127404,1.6743218177915178,1.9501170932993972,1.7307532350993962,2.599833567365603,2.230685986535616,3.0698428458342697,1.7126617989261295,2.113764005230008,2.2316824378585833,2.540969215444263,1.5080197064411072,2.0206145103261077,1.4442925305325145,1.3761532874471953,2.9286024991104873,1.9641325602349236,3.751694715690189
1.5456913019298988,2.0704761621603205,2.1358507430661517,1.6301739511064746,1.6391700413705397,3.053864643959775,1.706810801546601,1.5439160879568439,1.966046263562499,2.1963976414388586,2.0575840215648773,2.2609315237597536,2.315116863016469,1.8418405285172854,2.3989223426383437,1.6309466153887704,1.927335227564571,1.6580273063015931,2.1540115572926153,1.5120443632235296,1.9961779280307552,1.7827427939277,1.7785734762244723,3.5475450313097663,2.151429502445292,3.7857341457034286
2.1386393404340995,2.0704761621603183,2.2165835108301835,1.7406154787376877,1.7259323451058504,2.818380257028874,1.8545847427544588,2.1424201770264824,2.137898586833313,2.487914973562302,1.700915117069656,1.4394699769106154,2.2094256576344966,1.8256045190655008,2.1507077527146343,1.9324895791834256,2.519010996229371,2.318550977801885,2.334453009947173,2.1941855127596273,2.032021110155641,1.5963780840212867,1.9683914681354442,3.0067775684340337,1.8344107722642946,3.2463076033840697
1.4693453497390214,2.1358507430661517,2.2165835108301835,2.020279024567761,2.080313196261654,2.3953496672711436,2.6484788700805892,2.2422269529989785,1.6070528618262647,1.814580151220749,1.5177290684779754,1.83764647449732,2.1514940598810375,1.7712682545471252,2.7964324705783086,1.6601176192001632,2.533345578614694,2.370931420686337,1.976974022655586,2.220569345003395,2.485897510217914,1.7442433936622248,1.7029716205547503,2.7856283926811902,1.6380291102379014,3.1950665493390265
1.7826748252536126,1.6301739511064766,1.7406154787376875,2.020279024567761,1.9294147564453044,2.434826796980879,1.946049868904407,1.7811575422851535,1.9019387375458479,2.0963453109424433,1.6998918922175121,1.9269017245368927,2.189086398847128,2.0488725405269137,2.1665188149591277,1.5512500080653622,2.0675036857356925,2.0439620470311435,1.9839878347069315,1.7243126003848208,2.1900491195607623,1.5203849873288309,1.7750206584519994,3.54261540201242,2.1153340153357045,3.5059517745112916
2.107009782763017,1.6391700413705417,1.7259323451058521,2.080313196261654,1.9294147564453044,2.128647437794904,1.778835032525595,1.9891196295464344,1.51518845612398,1.9347072142458526,1.909040513558011,1.6631204785116864,1.5654683805826948,1.5113216300366619,2.1361581692631226,1.6928421408122172,1.677924066332552,1.8697924292016235,1.4790921065088225,1.647873157746405,2.3022743211574985,1.4909797210906406,1.5035350635261178,3.342912593971454,1.6851116959456616,3.6170417246577933
2.6818981767296197,3.0538646439597708,2.818380257028876,2.3953496672711436,2.434826796980877,2.128647437794898,3.3113561405286003,3.057246369832232,2.667462796724939,2.857863992140397,2.470057217671133,2.6528598567510975,2.13238269464688,3.0837230201464982,3.45592669057297,2.395557854911729,2.907074189572702,2.7307977128994145,2.3202530033889492,2.653465403504538,3.0831447224276505,2.329702040749052,2.6718369675491154,3.289571248088197,2.6592761269308043,4.417379029216152
2.2814907005144627,1.706810801546601,1.8545847427544573,2.6484788700805892,1.946049868904407,1.7788350325255933,3.3113561405285963,2.2212925436266535,2.5234219298637486,2.6517845492940815,2.274068956727739,2.079340827737895,2.6009697968599745,2.2255790008698346,2.380255936918704,2.074940162414895,1.8756428628493431,2.265828279186853,2.4894235370494675,1.9803745830690351,1.5316892577399523,1.778585323571366,1.909224632947648,4.015778190321908,2.2444430681039496,3.5803844822501847
1.6848129512877819,1.5439160879568439,2.1424201770264797,2.2422269529989785,1.7811575422851535,1.9891196295464344,3.057246369832232,2.2212925436266535,1.6053712030127394,1.863682661780411,2.1305863551050326,2.1851131040394574,2.3084304139633085,1.904569602013855,2.291677727236036,1.5442384175143367,1.814499722183961,1.691678684512047,2.430376147278717,1.514636544064881,2.280498686504238,1.7875843107532854,1.8188511929405284,3.2860938466905787,2.2923784329223973,3.6893803853507783
2.089589384012737,1.9660462635624945,2.137898586833313,1.6070528618262647,1.9019387375458479,1.51518845612398,2.667462796724943,2.5234219298637486,1.6053712030127394,1.6718499745788569,1.6858725999381636,2.0678256751063886,1.6829524806362297,1.484544374007388,2.4480749123291807,1.713808706984031,2.0556041470338346,2.0152401983774335,1.7887668699652794,2.0420373131539318,2.536129221861028,1.9759870012244745,1.9206367359979934,3.4895196469266327,2.0707288839804163,3.5931463749684736
