1.8838187230611598,4.177618580063425,2.1631323120234556,2.515287793701728,2.751272669856322,3.5647867761913776,7.2230989285407095,1.7397366255623656,2.237524344082921,3.0162759894794493,4.066440840421236,2.776296279903492,4.812304179733551,1.7820143370238275,2.655002139352894,2.1994794313587076,2.3452580743888616,4.159564241388777,2.5331099576740397,2.7616376868771835,2.6561917612610313,2.6707417463140484,2.4378225875581987,3.0852222739388893,1.989878902061274,5.3879688236158065,2.3386454914552535,2.977220367178739,3.0939678387770453,2.190590838109804,3.263595299102823,2.4809991785023584,8.88955562964072,2.1136266031294753,3.2472814356814377,2.594390012300816,3.543020745795099,3.161835214436188,1.9798140550519179
1.8838187230611598,3.64511377363816,1.6581484354416676,1.536902437299886,2.049350886762631,2.3954183535475297,6.84963535466685,1.80512982667379,1.8512784522536632,2.2924186810481673,3.087616067080835,2.3022074612311227,4.176418795166667,1.3201241407245203,1.5839647570249002,1.61791243813568,1.5126530831364582,3.762098045398475,2.681810337130377,2.0296845578051266,2.3697315137025257,3.030612566061274,2.099829350605224,2.9072033142892075,1.4353897717025697,4.845935450298736,1.7349660279791843,2.286014122878583,2.3551698950334754,1.8905288019396511,2.9766355538318723,1.6314188127618305,8.34237617925615,1.4483302714321369,2.5258734024699967,1.8860758041451637,2.919779130569309,2.395209304424298,1.1441458178251322
4.177618580063422,3.6451137736381654,4.4099660966085725,2.9480576663359566,3.9884216003857,2.4175699777417936,6.178717686351484,4.171580852742835,3.9675706590861592,3.9309042397982052,4.667477654911937,2.7332880769383823,5.393456182574662,4.08891426326815,3.6643907898488957,3.779617562917787,3.2484745435378666,3.8549744056927615,3.472917971026392,4.0439766413825975,4.178840210338006,3.9841864791736166,4.622533814080507,4.091840758900954,3.622279591535029,4.5171734437368105,3.3143881192055593,4.092200323447094,3.459190454672504,3.5350302399453866,3.712563551315435,3.261705239133742,8.498931599619754,3.6170610617597707,3.7811766121283568,3.472445061044998,3.229512381369876,3.5278580454643933,3.7298704924910093
2.1631323120234556,1.6581484354416676,4.409966096608579,2.2052100270762445,2.0389871198375684,3.186440321268992,7.290806335307888,1.943119136380712,2.1933808927305285,2.728807248898673,2.7283375341263616,2.983788989877006,4.334473509469162,1.9083397080535613,2.2694710532783473,1.7232669448721467,2.368712162170952,3.7682581832311604,2.920071090085093,2.3767342753036753,3.2934202562317574,3.4815101326755205,2.189810450476149,3.5571908186988437,1.4823191182987707,4.915833141386656,2.308407625845734,2.192702491901555,2.680123040224941,2.277458172856677,3.5848469270077508,2.40476778891789,8.56155390214378,2.4777555875159103,3.0184010752803996,2.101090961356897,3.8011124919323325,2.663705357204298,1.9029577425627657
2.515287793701731,1.536902437299886,2.9480576663359566,2.2052100270762445,2.2778155975654375,1.9064264339305494,6.632539161994259,2.1546621992897563,1.6890872033355555,1.9934615823865063,3.1540505242978747,1.6013399712162533,4.377185260206052,1.6731357175402868,1.6850368807244016,1.658748970719476,1.3366030607197914,3.803019755340491,2.755438584489234,1.924473203260951,2.415948709001279,3.2638703068224397,2.2547803677267977,2.2735769472018927,1.367583166827009,3.9670312512798804,1.3541268719325494,2.271373683090531,1.640483949241294,1.8725539924946375,2.807658977081239,1.1122315775446943,8.063017530954209,1.6685267459410593,2.316453801016313,0.8882060521808567,2.503432791183596,2.3621885156614013,1.4745363053834537
2.75127266985632,2.049350886762636,3.9884216003856983,2.0389871198375684,2.2778155975654375,2.6824702820026114,6.911455918731909,2.2141227177785017,2.605213029631745,2.542413934873168,3.0071471053198553,2.246446019139103,4.153570751173654,1.9061252202046521,2.47428456410177,1.8216141427507924,2.4082677789367612,4.3367937295872405,3.459898815922921,2.519898409377969,3.3507963348201595,3.153951562056776,2.4775958400790214,2.2859213946302503,1.9876865368881407,5.407801231168621,2.4954620402991905,3.044836252605396,2.537919100694327,2.5542768010314747,3.1457656644414644,1.9466912186135459,8.244419575036597,2.188805943365298,2.6518355210423556,2.2188893318366745,2.9961499073047335,2.6700109948024857,2.052053981040946
3.5647867761913727,2.395418353547535,2.417569977741797,3.186440321269,1.9064264339305477,2.6824702820026127,6.948135231776592,3.2561918827770664,2.847788657251638,2.5673342900691405,3.494958846415307,2.170391293888193,4.193248700818969,2.567008647063107,2.496853179154799,2.5584204083197326,2.406187638825628,4.42727417907139,4.078490755146283,2.721905931020672,3.0605026393077233,3.8983935148788547,2.980232777776262,3.2434784363757205,2.572628054984359,4.737788708036321,2.592348705572248,2.6711506256708364,2.4121301994488693,2.588759761889358,3.4299761646447897,2.35232208573439,8.022489167853099,2.4156693465281314,2.467789830603953,2.1836006693087926,2.8702713669326063,2.864060898976928,2.6553836669672197
7.2230989285407095,6.849635354666857,6.178717686351484,7.290806335307891,6.632539161994259,6.911455918731911,6.9481352317765905,6.7762496184421686,7.026473514361652,6.209125125579544,6.645721140500307,6.995231499988925,8.136943230141021,7.3588040927730285,6.4926100961920445,6.852181257182928,6.7061563920755685,6.99845357805655,6.562382355667265,6.573587015990867,7.34661005972527,6.445741394189553,7.514103919686087,7.459856618873477,7.03822762045786,5.84308339096091,6.986814126571958,6.675575646885752,6.732828363931692,7.06724098467821,5.99403104712677,6.361784513095273,9.320865202036641,6.752782177637999,7.092014614453503,6.927528035394689,6.53896141008785,6.274851512797856,6.687048095234613
1.7397366255623656,1.80512982667379,4.171580852742838,1.943119136380712,2.1546621992897537,2.214122717778504,3.2561918827770713,6.7762496184421686,1.758375043232467,2.859925550759207,3.5310098024515852,2.697664035510089,4.076623614502925,1.5484295579161784,2.5661682999434925,1.3247584755033444,1.7897293594163275,4.433414936616212,2.625720033964144,2.7563291706557953,3.0298249749487662,2.833591525767558,2.2361694194259605,2.8534306343640203,1.606518876046709,5.586948283944134,2.1422494921616932,3.367307559443085,2.8374439213128317,2.064178657647464,3.196134500395708,1.7347907527659443,8.790116178121888,2.1756398376862243,3.2194446782866457,2.2605754528041584,3.0363802347268702,2.335392701211142,1.8031663327317051
2.237524344082921,1.8512784522536632,3.9675706590861592,2.1933808927305285,1.6890872033355555,2.605213029631739,2.847788657251643,7.026473514361652,1.758375043232467,2.9076687049110634,4.15778290003255,2.117218567801192,5.0904661003684755,1.2812453805859108,2.4093223936593744,2.1310513000142,1.7401966446713906,4.032976680670336,2.6584440954562716,2.7030228160357512,2.846252378459983,3.774130238418717,1.680887415078147,2.6473947293910554,1.528999883506544,4.923554649194041,2.121327925818446,2.8713529179252237,1.979087165919717,1.5658990556733579,3.3050737622310984,1.7856055115719567,8.46896337496205,2.0172122679509186,2.7402324563553275,1.989234623968893,2.7941814976433297,2.7861755447318233,1.3872032672886248
