3.6139903356314176,3.0908041814054954,2.111170710265184,2.8886713002174034,2.534211896986111,3.056415989263771,2.6745918883485076,2.446663916048733,2.6525756489533587,2.595887549147977,2.771753070452048,1.8104624494939023,2.850030931638067,2.285927364805274,2.795596584139511,2.7272965925279946,3.201849340450088,2.6262944150472354,2.9936288956121,2.925148188580551,2.8637329484674328,2.853226766624819,2.410129347057309,2.8201857932152397,3.1905609485046424,3.567266235265607,2.477230978007541,2.463434959247392,2.261661931996472,2.5506794837930697,2.6395617540393355,2.6507395617641025,2.3042080876849864,2.825566982339238,3.2911251817089,2.7326167124518994,2.577535332555458,3.305615344642036,3.6983794679632958,2.2049710042279655,2.945678132865273,3.6986131896898633
3.6139903356314207,3.684788500510144,2.576919877150072,3.022519828684836,3.7081323686285135,2.935436030472573,3.875254495981105,3.166079770284974,3.3419203319171804,3.624025783745593,3.2543089075186753,3.501786660885124,2.901100376384182,3.085426719620316,2.9969217270811175,3.2643033520252076,3.295990421525296,3.2884137745414326,3.1016160032639384,2.8888198551578017,3.613886859584685,3.4231692719254543,3.4408791010178885,3.0198439975034903,2.7594737018375493,3.4518641371827536,3.51720352442002,2.74307119714908,3.3586537048719043,2.788329965629171,3.15807311976855,2.9224809291008227,3.164433787953637,3.5526180610577343,3.3896409560382894,3.2085610628483714,3.7449693221831213,3.3816212044443272,3.943846244112873,2.624351354645349,3.2970499225953263,4.08358321159838
3.090804181405494,3.684788500510144,2.219310556230585,2.7813055844120966,2.3807591127335126,2.3292235142854683,3.009945881841005,2.009847891079475,2.341804278759885,2.353265254026019,1.5918848082948553,3.376915950804079,2.728544819306622,2.201647249705164,1.7641597093741375,2.3803666901491813,2.3173814466143683,2.085644408972496,2.468146605419136,2.626315589041933,2.654294909372881,2.3637756039468183,2.320973989253054,2.8519680414804824,2.211107366182903,3.341438012106642,2.208661112730667,2.22145005617666,2.179640774326205,1.828851330060695,1.892533713084274,3.740600095647693,1.8928218630299507,2.8329035880991973,1.7115164577484308,2.233740077499473,1.9966021276694426,2.228453141869361,4.456646599317674,2.1637859267020287,3.0246210294204197,2.409504167294994
2.111170710265188,2.57691987715008,2.219310556230585,2.0481232784511465,2.5357344127715633,2.3258770585412267,2.2810292315843017,2.079258978867695,1.8432125860505146,2.283473384363392,1.847582968047328,2.497321434894954,2.0432183210620862,1.617852713455799,1.470860870180762,2.0403643853236004,1.8382338097659647,1.7198806120176033,2.0850614635805247,1.7865498283085484,2.2595531436451384,2.0533475058279684,2.1534592532423353,2.5370665299738278,2.355351651643205,3.424109358265564,1.9915800224243634,1.3642672317745348,1.8726307567477511,1.8717281589436587,1.649937211147926,2.093414537399502,1.4975112425092691,1.9473316229289548,2.358725818209474,2.2281906510985854,2.289870664937255,2.452662178095527,3.616572195535128,1.7178115645610594,2.0804788283874607,2.611443297029428
2.8886713002174034,3.022519828684836,2.7813055844120966,2.0481232784511425,2.745177328331162,1.3697418654299385,2.519872242097535,2.175415844960693,1.7068177414871242,2.5942974691677,2.1759491285156627,2.5146767486488555,1.7092593032826828,2.220630849092957,1.9409554380640028,1.6746770686539691,2.5174356618376583,1.8860780396245767,1.8152056073063358,1.7909846297602359,1.7321534237551266,1.4600035189621892,2.051253307455393,2.015961457901557,1.9534773536616157,2.829176981199973,2.2176367043558263,2.130439374088224,1.953964675877957,2.0158226478602153,2.138736063783882,2.6183778782927876,1.9404745520780398,2.174222845843115,2.262533291896798,2.7085140221196573,2.4399898626451164,2.397906762831529,3.383963455434232,1.7216004300218632,2.9851391214121135,2.9206407359690982
2.5342118969861147,3.7081323686285113,2.380759112733512,2.535734412771563,2.7451773283311653,2.5199541782792636,3.0211887386123086,2.4126554023526383,2.4129817906755435,3.042810157882149,2.174461209311493,2.931888220070021,2.838130504070007,2.7188858997588183,2.297344920445918,2.538140166778626,2.583124306096342,1.7409111361483212,2.200565497960453,2.6378146153217474,2.0927893905235915,2.2400416441400184,2.194538638926657,2.858644794745603,2.8198925369771537,2.847118058477869,2.3083064698403435,2.537064457041778,2.3076870089573975,2.215287398307146,2.1457471547810187,3.334481487575204,1.9526819815125782,2.5992047525682396,2.076401987507182,3.0000804999027366,2.2897852634028455,2.855952194371855,4.208041034985827,1.8560959451720087,3.367909306536626,2.9336872967649588
3.056415989263769,2.935436030472573,2.3292235142854683,2.325877058541223,1.3697418654299403,2.519954178279264,2.440977667943828,1.8829467744320754,1.6047172040816329,2.505115465866267,1.632421471659128,2.6957200001645516,1.848251472737491,1.867970198603744,1.7823169903778397,1.2831649390050939,2.1544826426363506,2.1063817221687655,1.5908427950924335,1.7741139315321786,2.3210572746525355,1.5966575836603558,2.180603579944672,2.4321365267497366,1.8532806393350216,2.9851398631362844,2.009124867098612,2.255094727090399,1.8070912204402072,1.9366461957112118,1.8130963517082277,2.601456790132462,2.0688734935867688,2.245283136012767,1.926460189860129,2.6041112528012222,2.2752514823468997,2.1355348156099105,3.3074335876730596,1.6264382958127386,2.9292177617926622,2.657440009113237
2.6745918883485076,3.875254495981105,3.009945881841007,2.2810292315843053,2.519872242097535,3.0211887386123055,2.440977667943828,2.13171548391563,1.9102924929912315,2.6683270214473214,2.4319873354770065,2.802587273670143,2.47318586091167,1.6003310425119208,2.3974188271486767,2.0946318313898415,2.723149142158075,2.352433377267058,2.68450875775883,2.4744199871551578,2.051467093733058,2.543223070580423,1.893800235903436,2.6244603102306217,3.2357606796984872,3.119854169811914,2.218274850323506,2.490992097114792,2.294271547558213,2.2553866758010703,2.1235158354922348,2.9056259817532752,2.087939072187902,2.6152649167250392,2.547087716994227,2.958271370075958,2.031479776444621,2.7726986477969793,3.0774746363784606,2.4569914231965666,2.4860222835587464,2.8119059603230836
2.446663916048731,3.1660797702849757,2.009847891079478,2.079258978867694,2.1754158449606913,2.4126554023526423,1.8829467744320756,2.1317154839156283,1.8204111137805479,2.0453986327530242,1.5506898550091854,2.382378203714133,2.040887457393407,1.6751361598744539,1.672718547318338,2.0794292958622744,2.271244214733112,2.4152608899655825,1.6570804311786778,1.9182710818088058,2.337504214505918,1.7135291744066945,1.8527957829613877,1.6348236512184489,2.2090339258730247,2.6863432876390854,1.3946189461498293,1.8000327966279006,1.1924856805681368,1.766348107082541,1.391072865065127,3.1861549369791207,1.6515059767403502,1.8839290327875278,1.9143399581963727,2.2662171120527064,1.7166755786553205,2.398962130142583,3.3756576090816535,1.399197652490825,2.5269030372105754,2.702111793790435
2.6525756489533587,3.341920331917182,2.341804278759885,1.8432125860505109,1.7068177414871242,2.4129817906755493,1.6047172040816347,1.9102924929912315,1.8204111137805459,2.1997356101304324,1.820938228452021,2.6938339619955434,2.1348358078265943,1.4627212183412954,1.582861198587708,1.212775050525634,1.7279552675764611,2.1957332154996143,1.6958016822971465,1.8250351289507505,1.9043652320067248,1.3975266871131526,1.8384894642103617,2.369565596657324,2.334355733622297,3.1366013552308174,1.7625098961142707,1.8884717472660095,1.4958960320085166,1.6471590500843636,1.603771725072392,2.6139055231942474,1.585840046329349,2.1000946371485347,2.0300111917143164,2.536843067283415,2.111343358913269,2.060872944363064,3.279645121554953,1.902690030600916,2.7196038533967375,2.354645367598776
