1.4033211764699203,1.2548607249643138,1.8630407880390456,2.199675974606445,4.805753378414883,2.0345314557938976,1.5514222800846633,1.6056980272300156,1.8889547333422116,2.3769181554389593,2.2769185533676306,2.0917188903957857,1.6843309106439934,1.8873565756369386,2.1174136876150826,1.6192606637178069,2.694493608830899,4.889546715789659,2.238959170880867,1.7449900903928406,1.7772480476289942,2.0432732217168046,3.354133890928296,1.9036559771194235,1.8576851660751381,2.46392112469624,1.5646887498559667,1.9806083501964715,1.7512949976356595,1.9387858227395534,3.1324043782430775,1.6971297355935009,2.0118888325468247,2.2019924601172187,4.069051208113594
1.4033211764699203,1.403518688124108,1.2013724268387596,1.86641439773604,4.678512823292412,1.6849763412939662,1.3084378448232439,1.4569585641850764,1.7135719374726885,1.9273023981981352,1.5843337352849944,1.7397267868608883,1.3245940666229237,1.549292316668186,1.9179800338068351,1.2242325705576371,2.3109077862122054,4.490526971210878,2.1312667474809506,1.1398293788755283,1.6573411714471233,1.606177238545366,2.8284968078817165,1.4961358803153078,1.6084532022653515,2.058381368978956,1.322579108446464,1.7490828164477663,1.2479356624051428,1.910274719553867,2.7745540761361944,1.2406035416146368,1.4270343908757859,1.9317364074183232,3.9427051868537086
1.2548607249643138,1.403518688124108,1.4194934046643626,2.22275423214765,4.423028116293608,1.5364352523112879,1.1048541463396497,1.3042593060385965,1.65800896635971,1.9000187562161064,1.7292027953764424,1.5605870691153827,1.2775901904421192,1.3558009218885194,1.5012086839297683,1.1447472261922447,2.447019195999594,4.678461458551541,2.175764763224192,1.785907493076957,1.159953463191777,1.6864270097955736,3.0471056198450066,1.7191293977128048,1.2937108123545782,1.8293180683532753,1.2846545020952027,1.7635044113881952,1.5609415108320828,1.6380241528589121,3.0542204723127853,1.2255221508676153,1.8178345987076412,1.887194205900667,3.793102133240982
1.8630407880390456,1.2013724268387596,1.4194934046643626,2.4384747107441314,4.396191265694159,1.7871783716788645,1.2946420523440454,1.451241173865556,1.7216784694157328,1.9516017523663443,1.3196230055870852,1.7521952837071595,1.4221585466997722,1.5249449106489994,1.8743507891422875,1.5467290064356378,2.410748286956199,4.215384686120601,2.0390409678516996,1.6052784584608917,1.728909014581293,1.465208033800443,2.9486566025950185,1.81298639831661,1.6062082286288517,1.8460153077691932,1.4908821338226017,1.6800780428168574,1.6134016954565913,1.7976520236846432,3.084379680827964,1.2764377852700488,1.279761124759421,1.7660941507484147,3.7638855602411345
2.199675974606445,1.86641439773604,2.222754232147648,2.438474710744129,5.025482361948763,2.806173183795139,1.9539297003920537,2.00801914595143,2.4831420315162975,2.81375973461284,2.1147844210129843,2.265244818403499,2.171505993955055,2.4901631919646836,2.6702255263969668,2.167352951499254,2.4662763491199002,5.321058916513955,2.555443121993901,1.5715360516884336,2.3407577463359313,2.2798369890264523,2.5202020079953575,1.609723198802505,2.024008159943209,2.743085751293858,2.0079953676873012,2.419613750441271,1.8325997031994776,2.6557612551311234,2.617424531491053,2.2176590231981126,2.542608117204568,2.6315866352190227,3.7101291717261624
4.805753378414883,4.678512823292412,4.423028116293608,4.3961912656941635,5.025482361948763,4.205451054982681,4.508076170879772,4.099163215050234,4.06146809617485,4.500181967891866,4.863027982902867,4.64451043135301,4.377667829085075,4.602118698833325,4.039960908087208,4.438942702788995,4.935079705941993,5.269983707791218,4.566746081613056,4.73832671446421,4.47899144120242,4.49545493883971,5.9747012414576055,5.031473722192744,4.241889381047989,4.637371311068197,4.528488104704294,4.58642790273696,4.826506731792961,4.130358585752849,5.328698653130784,4.598642250861855,4.565971390023644,3.7371678305438096,5.547710600440802
2.0345314557939034,1.6849763412939662,1.5364352523112923,1.7871783716788625,2.8061731837951416,4.205451054982689,1.6245353467444776,1.537687403568584,1.46362464639443,2.31673512277181,2.0446893696463833,2.3834181283275346,1.5991239888430875,1.0604822338900795,1.2152427533524077,1.3221694825194448,2.3868440541957323,4.474554454508006,2.0550748015109126,1.8981025791234847,1.7086423968907811,1.465930695101001,2.8291987203684803,2.1915897499384185,1.6603900606265518,1.7052677331510406,1.917771167516264,2.141337385854416,1.7724210655280284,1.6341620080945494,3.949338819065234,1.9953583668527108,1.888361598026281,1.6128331370471694,3.733629479016126
1.5514222800846633,1.3084378448232439,1.1048541463396497,1.2946420523440454,1.9539297003920537,4.508076170879774,1.6245353467444732,1.204577917143489,1.5462756502129045,1.7112432261426551,1.4299168854370834,1.267687642417342,1.2534618139559046,1.2420722112342675,1.7341622190287707,1.256295239088502,1.8778614563915477,4.471077444348026,2.0163079348477932,1.3987538580182783,1.5798686145423047,1.4011791952689603,2.835589888209414,1.4041523027004936,1.3883048907369524,2.0599705840445814,1.2037929297625851,1.4315946327713118,1.3433599413546655,1.6284632716805747,2.5351591941133855,1.3629176969192829,1.6321998756760487,1.7710775921079236,3.548796844155204
1.6056980272300099,1.4569585641850764,1.3042593060385965,1.451241173865556,2.0080191459514283,4.099163215050236,1.537687403568582,1.204577917143489,1.422356971009968,2.3920610800699356,1.5001609038586894,1.8561172465829043,1.5434706119668062,1.4994503871036537,1.5632692601611597,1.2768089892486667,2.135193637267984,4.6330642183826525,2.2403320030135045,1.4108931558183129,1.6299164811535938,1.3088221327556329,3.186914283330314,1.6102226607340986,1.3161493211511264,1.6383741316393667,1.5339266822480488,1.738141162851608,1.371595022662401,1.2131334900806177,3.2953088209911807,1.6364677385541908,1.6907644739482028,1.3730996238863729,3.93544875848381
1.8889547333422116,1.7135719374726885,1.65800896635971,1.7216784694157283,2.4831420315162958,4.06146809617485,1.4636246463944296,1.5462756502129045,1.422356971009968,2.3799046356677054,2.0438118450555467,2.0156996452839246,1.6673140661307873,1.2314669404897411,1.6067900695518835,1.4206847526835724,2.4317800846292768,3.939024960977856,2.142039837440212,1.6685663755090314,1.7967103933716717,1.44260661055634,3.5019311063164706,2.071531586508602,1.7189492547582021,2.2692159934851235,1.4743335157850295,1.9250334838107859,1.756396194028169,1.6936716798488962,3.616391411659951,1.4854987606140602,1.8473365844992362,1.6097905895272457,3.9929974445325533
