3.3687104463165145,2.486883664607695,3.9676104849189313,3.313332222518777,3.417433705659681,3.3722008324418526,4.148921470703192,4.2274567918188914,3.2783961890778435,3.753528239363139,5.073018995347942,4.917143269996939,2.7707745953291423,3.5163876015588755,3.8162549438701503,3.252306884508272,4.135045105505584,4.0180616054683025,2.396135313002503,3.3109262900834504,3.1946297681532685,3.7513186713885007,3.590353919437547,3.5275442794673464,3.9382215985788913,3.4084619404757075,3.8206847379113533,3.814570900426489,3.2956986360057714,4.262295161154068,4.2172230022323225,3.3022218328525006,3.479469582286225,3.5148607248658346,3.655141932928896,3.336263336059471,3.804347902424507,3.429129379797512,3.4413963392079254,4.814671092682574,2.9336403031179157,3.3658645510296887,3.431552938022588
3.368710446316511,2.5616607896274184,2.398050739425421,2.8841079163338272,1.6352401473108233,2.791936803358046,2.0638900619398686,3.6344760269004617,1.8762661241591871,3.3792461037322483,2.6796702503142824,3.2976279181886308,2.3844921434518356,2.2914348034028578,1.9564581954647486,2.0261096549007633,3.1079738787785924,3.4792418693607896,2.381364238409959,2.221343915232709,1.8750180837208632,2.2587562479145458,2.0484572781955976,2.3561954583691436,2.514953429409622,2.3317226752586366,2.5333061048524574,1.9291976279176661,1.2997101834880227,3.267522451624511,3.1246062208825482,1.9909035680675204,2.228395526973596,2.041719656136696,2.467407400276425,1.859385922548979,1.1910241866852571,1.755178027877953,2.721006105699466,3.433848466683128,2.4435674514703383,1.5188943835160118,1.7599337296729805
2.486883664607695,2.561660789627422,2.829040788308536,2.914226700937295,2.6046830807202968,2.562578210990334,2.5615043124357944,2.350071644228531,2.5177007171554826,2.6513893744824597,3.1416173703351213,4.261960906465016,2.5191766771616484,2.3151434504869575,2.4451434995358445,1.8537956487036895,2.89207178971984,2.5003258620010334,2.1135834576548653,2.4515778244691053,2.237853380918243,2.8791778994720776,1.9226841123902525,2.250669072678068,2.1598253579871365,2.5795969713040763,2.775696446152704,2.136671817172031,1.9091381152105955,3.285944174034111,3.0278392486107633,2.4017619998275745,2.738025114665081,2.122963467126767,1.8799264221552192,1.9674141377495313,2.3954543514811446,2.2732004623694206,2.9071814806117935,3.152793667993766,2.7789836855787575,2.0755108800688102,1.9904426022558177
3.967610484918933,2.3980507394254227,2.829040788308536,2.612660818269995,2.4169287218442914,2.6494354695685933,2.5632762475757724,2.815183253568975,2.198436748354878,3.3481420363954113,2.9232550534673867,3.3241741438185564,2.3100458974608147,2.2987269814649443,2.2345226298946246,2.040380498528466,3.062436229608545,3.5509392062618783,2.8300646393338647,2.859465564200951,2.5550812773056517,2.6241788809935147,2.0887776835324128,2.336499948255627,2.269700431511977,2.156558469006161,2.4346901793860884,1.9431744709128818,2.608794189036516,2.3427461837985963,3.4069574962117515,1.746365773031493,2.3815553163609584,2.3125598359816033,2.6587969069808057,2.143850119597537,2.4112598389513904,1.4844887852947797,2.3808868171927755,3.904742015279646,2.6972708397849567,1.5701051894595088,1.9038047868369072
3.313332222518777,2.884107916333829,2.914226700937295,2.6126608182699917,2.1549190334137593,3.3255825706300053,2.8543921728869344,3.178731958305779,2.062283226065577,3.496501650918435,3.6801468601663476,3.24133968143937,2.6338358797537302,3.3441577789468226,2.3874465423470705,2.9027660668808424,4.107366595918233,3.5679302864739557,2.6968907327251412,2.4167184207761685,2.5079179756463477,3.2251604309582413,2.239353845278281,2.248284294483738,2.5361217900922113,1.7644025317696248,2.726262069636745,3.1082433221267034,2.8733649362368325,3.0526922142787805,3.3932918876471474,2.5478685509503007,3.0683766538712516,2.0658783218065633,3.091256048562975,2.323635785496974,2.519537264254547,2.1766836735039283,3.274602766899174,4.041528695610412,2.4981951502794133,2.7956787388899773,2.5044625132200653
3.4174337056596844,1.6352401473108253,2.6046830807203,2.4169287218442914,2.1549190334137625,2.281222481290578,2.4728456206630365,3.5232797597007663,1.5456890921811581,2.837900056681398,2.629474930153452,3.125010873482031,2.250876099842117,2.649618979878991,2.1548235096332884,1.8500868621663233,3.1763016001762576,3.157914789300124,2.065176651637635,1.9338575825416782,1.778978633008404,2.072198355269929,1.9341726052994335,2.0801933700592374,2.423194560452399,2.1571958433853373,2.162759837081291,2.0860888602004497,2.091103460580674,2.92715438499258,2.668700004433802,2.304550951494307,2.5712790912021206,1.963737268121062,2.810352018834595,1.5515519006967788,1.4698051355148465,1.688799877707917,2.944622449827646,3.377015075072593,2.842944879436847,2.0414833052258996,2.2399732185156216
3.3722008324418526,2.79193680335805,2.562578210990334,2.6494354695685964,3.3255825706300053,2.2812224812905786,3.007215988084601,3.6778644374027136,2.3478764445893883,2.8016166315740856,3.557467036903039,3.893450178324232,2.499264416303102,2.2168416562970057,3.071056450525916,2.4402026868019204,3.8127959747987004,2.9085358170613733,2.735545562413888,3.1364561586852937,2.686334802906291,3.432943959091415,2.7381840882453767,3.122175653659779,3.2178201145286924,3.287741818510266,2.8791878991104065,3.02312574994475,2.5582721180606818,2.857142223738923,3.340391683405257,2.7384649610554352,2.26040892020348,2.8397810772396492,2.9123711270863275,2.4917146035536852,2.7153277665361126,2.249376496830776,2.1878469342929514,3.3836681599334275,3.0336946619709564,2.4655218058469055,2.6616296401401662
4.148921470703196,2.0638900619398726,2.561504312435798,2.5632762475757724,2.8543921728869344,2.4728456206630347,3.0072159880846048,3.037713883563658,2.4040582393708583,3.3784907601328413,2.8864961482751794,3.233153699820531,2.5340240754544943,2.8223220588758475,2.660248033718757,2.4333176750965393,2.8300867419367073,3.678305558901748,2.694251557413477,2.8984956896184446,2.7077633351281722,2.845662783805213,2.33773635154837,2.876310913563955,2.021007909702455,2.576852321855082,2.5369015795094687,2.1218893328865276,2.3616721116868624,3.530024735858632,3.4935674916770814,2.533411119030946,2.4936975094085834,2.2110556883390133,2.3734011771901553,2.3904502965706076,1.7377245960847267,2.3823245313977903,3.5413732351364597,3.2433716359323568,2.7943250264580852,2.4416750221562062,1.9506810824956768
4.2274567918188914,3.6344760269004657,2.350071644228531,2.8151832535689763,3.178731958305779,3.523279759700763,3.6778644374027136,3.037713883563654,3.602491191332788,3.5056690570092632,3.4111200286529137,4.149003421751767,3.318514183410387,3.3381330843945234,3.0706930100097245,2.8841946332910307,2.8442133620375114,3.1464873468639687,3.2662000861709504,2.4491229209362633,2.970579352990798,3.0405355511254273,2.345587685811703,2.539229659644935,2.157768611412427,2.895754192628609,3.1046139838131728,2.6015260786671424,3.1881380030231163,2.7642544430697233,3.54817698886745,2.5422818089623904,3.601253474847811,2.2510295776551534,2.4434004227757415,2.520717415042099,2.887609912161175,2.7585928210702453,3.616497229375837,3.508194450479788,3.844070693683804,3.253952663655784,2.4012773114829318
3.2783961890778435,1.876266124159191,2.5177007171554826,2.198436748354878,2.062283226065577,1.5456890921811564,2.3478764445893883,2.4040582393708583,3.602491191332788,3.139883513862199,2.785153011901145,2.5884532907240714,2.3252550265941743,2.2248780410710096,2.0224577049739887,1.975759502309761,3.443248847072251,3.266297521336691,2.3723884631515118,2.565217030358104,1.8460877807162825,2.4941830273348757,2.125469054032343,2.3270321157837492,2.5655111614801767,2.1628727398909757,2.1506113711222623,2.2048018680958155,2.11908067183434,2.985922347540266,2.5222360997566886,2.2099588246535102,2.16394543945353,2.102864469294746,2.8383156505336418,2.013545476193025,1.8761281128041616,1.7508656711014388,2.215101850283949,3.5601697948669813,2.2176504094492793,1.8962118616383774,2.2318827483859445
