3.9237639343425537,3.0277448235580597,2.7718375567935367,2.65299064456025,2.952770528723151,3.1925441586864287,3.301858911832433,3.2418358014395348,3.994602623531537,3.482137222136666,3.3423054852837377,3.5870822261089703,3.4860335316544275,3.8671974729695258,3.9180963712652472,3.4029706355483533,3.090907719501613,3.595337052617908,3.9213622615182127,3.6777209551579824,2.823823022911039,3.073311822706595,3.0374159462137635,3.2508604127252614,3.264947870823451,3.190089360933435,3.0397522958438077,2.9195349942967703,2.920383096536572,2.9199131337228623,3.784862265463493,3.9042166737890245,4.064393330931807,3.215908089687457,3.2832501834159302,4.850623407508816,3.2523266361383008,3.6117374416401966,3.6132957110975896,3.501789467801235,4.202714326324653,2.783934547174114,2.8066920235289565,3.549114592240533,4.449469437125842,3.6463502255987885,3.3546938629521468,4.294172644827993,2.4459840251681957,3.78202798291415,3.320276583219686,3.1299514708360325,5.882827554125475,4.332081701120973,3.1164423911698007,3.1290333357181073,3.025477617126631
3.9237639343425537,2.857654231826057,3.488612430602508,3.218932988020318,3.543947023055653,2.762450818110928,2.5008457114772513,3.232949458025462,3.755469546464705,3.47282778527629,2.4236498252083103,2.7569694050852918,2.8397765262407537,3.349018250013715,2.9069504036742795,2.7570173038916845,2.793817999407211,3.3818701000096842,4.167724517662378,3.344311319909811,3.4474288562154056,3.242636381008732,2.922835733743815,3.413584339285656,3.1662009961421966,3.3582086302110743,3.136948019289174,4.508600339204344,2.7320248414956967,3.085602459158142,3.081062690182741,3.2581327378455502,2.8085325747730683,3.260015541048841,2.4198451482592813,3.3527883057382577,3.5809725383753443,3.529669624480743,2.881213398554907,3.2297700469592687,3.426315434606851,2.907320443901915,3.404506437096225,3.234657343337476,3.8378767295796954,3.183507337924887,3.474065198249325,3.0117334037095524,3.1002074752219992,3.5605068667319824,2.992859405953349,3.208330864656055,6.598839167890718,4.436531565257693,3.4795155473943518,2.9874058948867703,2.8581995997677745
3.0277448235580597,2.8576542318260545,2.3627411324464953,2.7650528189696466,2.125829302108946,1.8511139064784363,2.0890882404831994,1.7712435792763503,2.753187867712554,1.3617341880586853,2.036466898843685,2.1141900769756647,2.061235165308903,2.691479638336762,2.212042809219002,2.6360202711649556,1.4445179396003403,2.3539102853177045,3.2026406970295103,1.910501328909995,1.7443748503334717,2.416535254057435,1.9154989700817626,1.6970533521717912,1.3377267820178904,1.920857821093355,1.7977293351516208,2.893036872636381,2.154154058577351,1.5870404624860515,1.608119419575438,2.3881260972490224,2.858324061178641,1.7280967174883763,1.874276144436863,3.6128104101285987,2.405931257919629,1.8991458321725665,1.9674868639533623,1.9931638334579214,2.6612741284885053,1.2034853770814942,2.166323974626376,1.7753841566979003,3.1787428041814527,2.5376707867444397,2.2212691851053146,2.705397991106621,1.5540955860854333,2.7631048325635255,2.08672270088694,2.139645800751145,5.700586340078836,3.5617519823463515,2.1106092017422826,2.0666529932673563,1.175456420718416
2.771837556793535,3.4886124306025144,2.3627411324464975,2.5354667142439187,1.9027972141569256,2.1293730460690785,2.9173838878287643,1.8650486500785726,2.044019524274401,2.5417754260639804,2.4997078968054374,2.761584689813243,2.2650704722532016,2.403907009194579,2.4701242171962994,2.764256397017363,1.7547699359102313,2.631206863042685,2.225075130229555,2.738056865565541,1.7494011449167626,2.4947587907868276,1.7150461352722606,2.4733327201385387,1.9048761828642868,2.069418257104392,1.514359303188647,3.305875680581694,2.243576727732351,2.1637698703367025,2.4219255404734463,2.1711765584185763,2.318035033443775,2.5904026280357697,2.1677305993421374,3.436178836772589,1.9897118145556565,2.292729259404572,2.917401799305829,2.264558645632419,2.896445345054998,1.8851549495715987,2.465862747839187,2.0797429667500134,2.7748379190671306,2.2879502162522,1.9098156591027082,2.591374163677726,1.955863640404292,3.7800776529271216,2.9753145243057175,1.897992502817886,5.947044219826617,3.9715135914553885,2.9163109981674875,2.24832815163303,1.7215988271912048
2.65299064456025,3.2189329880203235,2.7650528189696466,2.5354667142439204,3.198489135482283,2.409720740686695,2.75177142561114,3.112642342936798,3.390279876538653,3.4728367986471302,3.2982167794459967,3.353429807702108,2.512907333775511,3.381176346247997,3.7220397009136486,3.034769446785912,2.767903139617769,3.2652121614691403,2.8378839557568303,3.3148963496263693,2.057091984688732,2.496076612626228,2.196968309275726,3.1599148501800336,2.6962816744216527,3.2561208264399233,2.8737514229869907,3.3228696900538135,2.895616669692962,2.517562439021617,3.311558062509781,3.1737332789964174,3.3504832969179437,2.778443781998149,2.9500180352032577,4.3342007644637865,2.3059843079378566,3.573639746829957,2.904362313693888,3.2963436248410987,2.1561596305148534,2.3529550098124323,2.985755610175985,3.229453072757327,3.701526711327587,2.07142833659442,2.450254746902476,3.682359551683824,2.431966598857197,3.43703262644717,2.7409633875136072,2.3270766470414186,5.7291196655389625,4.123991496572781,2.8607880533651926,2.6831821664213074,2.6831745071063455
2.952770528723151,3.543947023055656,2.1258293021089463,1.9027972141569274,3.198489135482284,2.3908265456389355,2.691059509806477,1.7601047000809569,1.8104399821311248,2.5346569681283766,2.038373203738428,3.085237092134044,2.388360673801191,2.5437087782171037,2.689682523146358,2.648022471911651,1.9724338826002497,2.850607162384952,3.3232258094553977,2.562090110633878,2.3823296820499373,2.8688511776618517,2.153460003905766,1.7210457686265714,1.8201801332689538,1.6343757250019104,1.737995374991085,3.2569772946144577,2.4296060952711684,2.2598621959393124,2.259899842234687,2.191663699629441,2.3617981815701765,2.0316092652769027,1.6562544861052668,3.4051017928190803,2.4314639594802796,2.212518440146114,2.466433490691148,2.0656511446359014,3.5698545751421316,1.8055583089349403,2.4613078170267535,1.7478119950212034,3.0558233471116494,3.0160164085069527,2.4499379414753046,2.797574752633225,2.1978612940058637,3.5448830788570076,2.9514914981096916,2.405848496797262,6.055232175754029,3.269575004450511,2.8894540075239203,2.602539114453669,1.6379373523109546
3.192544158686431,2.7624508181109344,1.8511139064784363,2.129373046069076,2.409720740686695,2.3908265456389324,1.3574828877011365,1.9879384926515784,2.835699113769477,2.8312609394386867,2.6096535077455836,2.575897458920938,1.4729595743929642,2.781267079163993,1.9825128969467039,1.9450336911413542,1.4974696895949116,1.9585873898613047,3.241785069581438,2.41253182873086,2.2029895822294834,2.048727744391111,2.1663960024225233,2.4545333318976925,1.6300575215819553,2.1984294579969696,2.148524811814891,3.118048062101198,2.400285788865576,1.5248693840095398,2.541200778037297,3.097453509392518,2.2680381583101368,2.3237723622860478,1.8408267016558384,3.3061372429883544,2.5635615272552283,2.7099882802750335,2.4581062839815573,2.563415620239256,2.8635870162772714,1.8579280970596561,2.8605023008558095,2.032401952856756,3.4171776120073583,2.6405727002984003,2.3016291755726255,1.9993489631481927,2.006286668719887,3.5068773281251744,2.452916736713567,2.3548430317329916,6.147019629722662,4.152696910144451,2.7834772210951964,1.4464817743248812,1.8961966415962657
3.301858911832433,2.5008457114772575,2.089088240483202,2.9173838878287697,2.75177142561114,2.69105950980648,1.357482887701131,2.272152876186336,3.2458594957024607,2.932204195857579,3.0708397826603036,2.628049832036233,1.6096422342225198,3.5413127534468356,1.9214971307885742,2.369092405943244,2.075811472876235,1.58788536351408,3.597185874009654,2.5536563483346684,2.4788590214219344,2.783412872921004,2.368757181610071,2.397175581922317,2.0581860696430048,2.283346228803386,2.4137524329276756,3.3957842275686985,2.740650450709717,1.8663763209743174,2.948339563334952,3.5884868111003647,2.350572549512229,2.3281831734711083,2.2849334132110544,2.7672599252036725,2.7981772730102237,3.042730400965845,2.3733836087816433,2.5569859621116793,3.0276139251671625,1.777470480414604,2.631567441334495,2.5394223133222975,3.854204971168868,2.841608540056166,2.737044835313925,2.5215615661335646,2.2261376454662494,3.6610125454501614,2.463305479115441,2.640015824363449,6.291927724201048,4.687602456164028,2.6756303245090445,1.2394855855492781,2.1024175654359567
3.241835801439533,3.232949458025465,1.7712435792763541,1.8650486500785743,3.1126423429367964,1.760104700080951,1.9879384926515815,2.2721528761863334,1.9350553727530728,2.5100902422767293,1.9787002784388634,1.858757091209906,1.989692577429946,2.137133779728982,2.1982818866629694,2.77280757483551,1.6040838495089502,2.667292782857681,3.0655243728214874,1.7807206839534144,2.1797132355955346,2.133731340933211,2.1110877641006707,2.16297976191586,1.543277445785401,1.5200190091242114,1.5938262599415556,3.420614684112082,2.1899521259250183,1.6079646496825089,2.393969640020656,2.2750440321001792,2.2505489184859977,2.0715469901839576,1.8361002566336284,3.225843558200071,1.9669395258430173,2.021982859732996,2.368055010522026,1.7030666001561592,2.766612418129462,1.694485375761123,2.068165169332012,1.2314101286034767,2.9836631520338406,2.338058652422227,2.0762070156324013,2.1041125010609876,2.1603425056070824,3.460559997348427,2.367829068546773,1.787501111933286,6.086046712292686,4.206157822356778,2.466635440566588,2.039934610520106,1.5266357434378008
3.994602623531539,3.7554695464647114,2.753187867712556,2.044019524274401,3.390279876538657,1.8104399821311246,2.835699113769474,3.2458594957024633,1.9350553727530746,2.679828626931285,2.1557926635524742,2.8526327273654304,2.3921948259818655,2.63007920529202,2.941003995836871,2.792329884020105,2.1496803030190708,3.081905271295734,2.6708868244978947,3.2965241866806725,2.5280066954975102,2.9654610499504184,2.5730808658533557,2.6554638312561094,2.4152547169204412,2.158461190679877,2.2753510880224446,3.9119851281903895,2.662197911287975,2.471212680998645,2.388691376851575,1.8641362633340808,2.034018858181451,2.485946384991815,2.465130061672365,3.120268478640098,2.1096017077005635,2.077933686050471,2.9236207911452556,2.0619622678162255,2.8966423706387547,2.484790556231837,2.765466035663575,1.6789127433693627,2.239956479229408,2.426645823872243,1.945432997605321,2.445033049102711,2.6695006317018084,4.039888525326386,3.6745611418071427,2.202970458361302,6.653997229980659,4.055447382335952,3.3138957986428674,2.769065553720495,2.2320677761231975
