1.8837180564621632,1.8884860143264013,1.91489777246465,1.4176939790622642,1.9194542446956075,1.0332046992378052,1.898003090901139,1.3912120664445382,2.319176077367018,1.845195110702892,1.6153490546818523,2.6768954855781937,1.9264862206685127,3.989325751565818,1.4186360660282886,2.6765478958042728,2.298796172143753,3.0642289801072504,2.0544582031239016,3.223567621052136,3.192617400740273,2.0857018692372478,1.6883998197477914,1.905248545923334,1.8710237035045578,1.575642981517899,1.493176391425426,2.788091581476865,2.2477749727085774,4.755587857175329
1.8837180564621632,1.3524208044063837,1.3959731573347107,1.696832871408422,1.422088290051534,1.7139801700870876,1.8107146317526162,1.811643725183345,1.869587237478072,2.0077726083514427,1.7219880401145378,3.6964913543988747,2.0630245225453097,3.5168051754131557,1.3859119934994724,2.782737804786148,1.5486133937312465,2.9735921546944644,2.57767842392515,3.6763822296730693,3.1923209451128214,1.8970082255111218,1.408211147767656,1.9950116920438778,2.2640461430307495,1.8343968110462687,1.8562098402532694,2.384575166739487,2.00166415909252,4.686296871252063
1.8884860143264053,1.3524208044063875,1.5480009689587426,1.3147696071432398,1.7060429766282592,1.5527704998382355,1.6332366984830735,1.479253092581394,1.881143127380477,2.006979117114738,1.381104823957633,3.537787678488288,2.2245611039435316,3.1650373817013437,1.5637018360505108,2.148828721653469,1.690420022498614,3.1670605152785245,2.546009782098245,3.3992039514387247,2.499474656979728,1.8577935664434768,1.237113592516445,1.754684553080432,1.912181391130474,1.5954340708689057,1.7193488970480562,2.667035770871995,2.2045417105745444,4.894288842186875
1.91489777246465,1.3959731573347107,1.5480009689587388,1.797800292485544,1.5884350698356289,1.4821103660818284,1.5323554818101521,1.6355382441380826,1.4544504608311306,2.3671661035699265,1.6473183541240262,3.287076013458368,2.1812735216059007,3.155245560808152,1.5430262883185293,2.7349256941649474,1.892462909744201,3.1349687840255385,2.523434291909047,3.4937849120703177,3.262885349831767,2.0106695732376902,1.6713595120144966,1.8429853961518061,2.227822190405407,1.975198033377427,1.5286292880198504,1.939594977705771,1.8150526912951075,4.694888590163178
1.4176939790622625,1.696832871408422,1.3147696071432395,1.79780029248554,1.4991119871123535,1.1961914809364935,1.6884683298876675,1.2807082781886419,2.101541133076834,1.9332939161665097,1.59830861470864,3.2820017425753694,1.8930936901527298,3.658136613137255,1.5486613539293717,2.387507419679868,2.128675775079996,2.7925610839228616,1.7948574030328663,3.1325585769429174,2.7591605545477194,1.9539012691169104,1.4082238698315845,1.4924400866452465,1.7691853662743593,1.315882847605211,1.1428257354336016,2.2250758561777157,1.9652464349756553,4.8922411807389174
1.9194542446956075,1.4220882900515317,1.7060429766282545,1.5884350698356289,1.4991119871123535,1.6070169868361646,1.833850563575104,1.6773417678372573,2.0002578277994205,2.209500593984556,2.1540718309315228,3.600391381694092,2.1168781058132975,3.7923246558101575,1.7748595869626922,2.5590820800622316,1.4707619976637478,3.1753312117123884,2.2207699141181307,3.472066824243029,2.6239148525751745,2.0617479312210993,1.461868589205319,1.511047455503836,2.1738710613319974,1.6278093833684861,1.652414443858622,2.3310509785121503,1.8859784036988771,4.35823068281174
1.0332046992378052,1.7139801700870876,1.5527704998382301,1.4821103660818267,1.1961914809364935,1.6070169868361646,1.3973084915232805,1.2024218848849983,1.8793391058821065,1.893722442443282,1.2379816352460862,3.2047229838892064,1.9420926793296034,3.5430480780346727,1.4588686946604534,1.9582894538735809,2.0354534993075863,2.8781302236669535,1.9542299357056923,3.0099129515769234,2.898818347861118,1.6827653441581887,1.5475559263083274,1.7540099646118177,1.5753017287232083,1.330773722882803,1.105404446100322,2.4441611189610173,1.7373243205817421,4.261750234174808
1.898003090901139,1.8107146317526162,1.6332366984830697,1.5323554818101521,1.6884683298876713,1.833850563575106,1.3973084915232805,1.4155193572931706,1.949630122037723,2.318250821793465,1.6675265403834247,3.0178168441023,2.122668874548289,3.6202822594166557,1.887828570866259,2.149699326090668,2.3911257513275217,2.6884992272708432,2.473170479973962,3.3998552111092555,2.5503369696337552,1.8713775930651373,1.8713575656265191,2.140382904188047,2.4675225944848185,1.7278629870903632,1.7096982283665558,2.207477244144703,2.2173564792658214,4.389068479387138
1.3912120664445382,1.811643725183345,1.479253092581392,1.6355382441380844,1.2807082781886419,1.6773417678372573,1.2024218848849983,1.4155193572931706,1.4986074210761458,2.3057779481889673,1.2668102045441967,2.7689621367297175,1.92271320909142,3.196799226202708,1.4551452868656334,2.18943851998033,2.0965426243088476,2.6280744371585945,2.188166978875735,3.1725868934620536,2.7544982187228344,1.835218697898222,1.6554167489192735,1.4957286604155788,1.6550320121641433,1.3054917181155974,1.3457236871427964,2.547003384066788,2.0019578787893515,4.564508678784126
2.319176077367014,1.8695872374780702,1.881143127380471,1.4544504608311306,2.101541133076834,2.0002578277994227,1.8793391058821045,1.9496301220377212,1.4986074210761438,3.074735941864421,1.9051528187617601,3.3985525419123612,2.683143880859381,2.9480643084302547,1.8359359020692358,2.533312049319171,1.747234767299079,3.6585711259123896,3.0444376336499515,3.89981782987696,3.617699484598307,2.1027303936073523,2.3059201960987674,2.167727682344996,2.116380493628353,1.8709481866669733,1.8306110592745295,2.662442217012856,1.8562476447509744,4.60240732394556
