3.8271688763571143,2.0812606647510994,3.078424914445801,4.119211989478336,5.296311120023258,2.1012796075207936,2.824803135797799,3.0368228759165765,2.5661582696997947,inf,2.6100860710948672,4.244772184474972,2.7612911698621447,2.2494159395516866,2.7469160967794455,2.21120803339654,4.004961882390369,2.859817132157274,2.723229479770142,3.8949004648888126,2.2919383015665833,3.2565639130615476,3.5662009902141842,3.7664941031225605,2.6183492857813344,1.9675242066748584,2.9216869596588917,2.1509244781659613,1.8776920704146658,3.103090373488044,2.57843792751712,2.4358503864399466,2.799294381279416,3.7470181079165656,2.758210889136948,2.2414488439920572,4.3445677728525665,2.8866889288355893,4.138545641939221,2.2827652475357088,6.130019813079481,2.9967766146415737,2.8459733646085605,3.1529746216845216,2.4935956284637584,2.872249374066079,4.9670937453345605,2.553680287356531,2.44546749648498,2.410254182782147,2.907951233134718,2.3073599737248287
3.8271688763571143,3.710570391282802,3.423266184685559,4.1714241369694705,4.952605567842695,3.909786870348819,4.206652030210921,5.090978168528695,3.372437202641679,inf,4.522438993359352,4.739432333066005,3.7898855004817684,3.8339884629770458,3.6498968349774112,3.757538094617068,4.853309538897821,4.073836128188486,4.001974879836244,3.2049433564385015,4.31561919075566,4.681418036861602,4.122974780035813,5.5003091956820205,3.7820663619605157,3.638085891354624,3.4650706965168143,3.642817707435414,3.507061831083979,3.3468162496329223,3.949929717518571,4.294559043870216,3.474954704483206,3.675876353878355,3.672266617625872,4.013479809695458,4.151117320906255,3.532623540040114,3.4677529743931617,4.117536921566811,6.651188079578761,4.192650234726926,3.9597335866473133,3.3435733104100978,3.933592515737717,4.55861669309253,4.90988035420316,4.339333108416092,3.346822160174356,3.505394669300178,3.9304964479070463,4.011655651752065
2.0812606647510994,3.7105703912828,2.621943492484238,3.9295958807637232,4.760340222332459,2.633366633939007,2.1776966447123574,3.467140751157792,2.3259823139273776,inf,2.7738540599889068,4.189213819030488,2.5619090907435615,2.260448685488566,2.0909050008901904,2.0656241654782077,4.38036097652134,2.9238591076740827,2.664215111124873,3.5397520987784983,2.8781608736279383,3.2084171014350247,4.09607324778459,3.81673708416842,3.1926866688997504,2.348560697949418,2.7386931744254515,2.261634964959593,1.6422631386643223,2.5558840840756574,2.714020259957253,2.9442339911637587,2.732411578151725,3.296816291712411,2.5813985389814733,2.149210919383438,4.203931817782835,2.5357462871345393,3.820912855099962,2.163191107889157,5.804157307176015,2.45423468633753,2.6008317419582587,2.5344110565068467,2.3970038526592132,2.9752424451732424,5.250602060759291,2.751914759043737,2.590597263659412,2.365356521432959,3.554169145906729,2.3021807841982946
3.078424914445801,3.423266184685561,2.6219434924842413,3.9947103831100264,4.905492185608866,3.6886691129226654,2.6266126532892637,3.228802637540802,2.4593605510309073,inf,3.174085667339872,3.7708977773613963,2.5182775811740443,3.1268783761007004,1.780407220054965,2.8686631131056326,3.797026026636208,3.003305208602228,2.83501658842614,3.2983601493763928,2.6661540973635356,3.2719564624411968,3.5332197607593097,3.501542710040194,3.1496546610116245,3.2982967064664845,2.6206815806430197,2.405081153522541,2.385086402434944,2.8343592086426326,3.089095431586562,2.5899346147170834,2.494086616928008,4.14485326375649,3.588930780683776,2.445543437153031,4.057613582539589,2.6198764060450457,3.717683463871777,2.6061568724256134,6.054867570983989,2.6296872693146414,2.8222421340114248,3.371852599436165,3.2345610147305677,2.9894688120321153,4.158926847738594,3.1692239460563765,2.346022904056165,2.9201582591051585,3.0357933717201617,2.8913244010526267
4.119211989478338,4.171424136969469,3.9295958807637255,3.994710383110028,5.59625081021599,3.9632073155522214,3.7607531806002115,3.8211211844314095,3.087987963873093,inf,3.5635738707925015,4.21429880173316,3.0071537754379434,3.803957114891665,2.7600669861572475,3.724122675664819,5.219223919580042,3.464823417729872,3.3084866418913994,3.9412552023676146,3.1434189437714326,3.1780912023607093,4.450491570492636,4.968109177184469,4.243239887633155,3.2556712639152634,3.7255100832823875,3.6476792722318097,3.0361200505714563,3.4345154186512543,3.5562995984581702,3.6672218026484082,2.8300622287124977,4.616550291109929,3.924962063049465,3.433008817822162,5.443119197456872,3.7450422205361336,5.262307920740184,3.939901878441742,5.888500561152864,3.533156272721763,3.4611117837727936,3.9595310745175856,4.212586324194382,4.3840646260246565,5.923002321372159,4.033367116112345,3.1940865541472743,3.549571208460734,3.5009166265691785,3.4998195156438787
5.296311120023256,4.952605567842696,4.760340222332461,4.905492185608864,5.596250810215991,4.832030893707599,5.208470352894988,6.832047422167374,4.223957170371719,inf,5.3875335956357775,5.816188096533631,4.9068682780993464,4.3395515826125814,4.8803208421464745,4.449545333590045,6.391862218329731,5.090541328884387,4.566838837144388,5.347863963622332,5.078284519701696,5.689019684998807,5.414384326591833,5.486822893164068,5.172178197155031,4.69735879478641,4.967842195538225,5.078441187431161,4.845075878641386,5.305175142889709,5.323309485471842,5.640870256047281,5.10127808745116,3.408158869988222,4.395827787051599,5.349364961854765,4.688405505284442,4.743381756717057,4.666154000296689,4.945734997400197,3.768932624140127,4.802286124453239,4.437669622183823,5.3811576123780105,5.172764731666716,5.127766988049571,6.699295421095132,5.21845482773903,4.528697385141184,4.3610498574744385,4.973311255489519,4.86591072939546
2.1012796075207936,3.909786870348819,2.633366633939007,3.6886691129226654,3.9632073155522214,4.832030893707599,3.39974898602884,3.4480133647168953,2.503616168818168,inf,2.6346945082684274,4.396660131862437,2.463312512897407,1.9049515279786635,3.1667799958924645,2.0224183942803657,4.635498821484921,2.4586296580622893,3.0192761797026044,3.1961044187526717,1.9979620699594798,3.2200050926437216,4.000730445038129,3.6181893308067323,2.27165152174888,1.892208561787604,2.3338708149329648,2.2816355127008086,2.1100145211748638,2.5819057658728246,2.6607610998024103,2.620750223943253,2.5811704751677946,2.88206422009004,2.051535767069032,2.42942843970243,3.4989706662837907,2.1297184041057724,3.3818318098810023,2.319660712867555,5.403704912037378,2.8024852014830994,2.4796364662092976,2.631860148612686,2.1909666982093055,3.1405683373892335,4.783656024995429,3.339487534193161,2.4858356373382002,1.6086368162241056,2.5165495336045676,1.7881784069331506
2.824803135797801,4.206652030210921,2.177696644712359,2.626612653289259,3.7607531806002163,5.208470352894983,3.39974898602884,2.77602823133554,2.22239142607067,inf,2.664216418894246,2.83848852456477,2.4787353453157137,2.2540734510950364,1.7807497155579808,1.6615745948345582,4.328107252066872,2.541731502667048,2.504628384547611,3.0927851396520745,2.253402516702908,3.328683785463957,3.627648149873695,3.6881014289653096,2.7699998889096618,2.4283957804328327,2.5524925887732164,2.0626909862195277,1.9737844302393481,2.8780092380567517,2.1401203455348865,2.2284611259140608,2.134410656789527,3.955745107005921,2.748298304438651,1.675466019603466,4.700688873288408,2.818828002874661,3.8178939697790835,1.8076932930188725,5.420452867232698,1.8391289951222314,2.1269562860677524,2.588461567503278,2.3487817077582855,2.409043572567405,4.161653909258462,2.823297530264763,1.9574323914015586,2.296489604103901,3.574554342345176,2.557188768671589
3.0368228759165747,5.090978168528691,3.4671407511577885,3.228802637540798,3.8211211844314046,6.83204742216737,3.4480133647168913,2.776028231335542,2.9888175652741245,inf,2.781953813508188,3.9946933900546204,2.698835255354024,3.357195906080877,3.103572522034242,3.006180347767553,4.011632010554802,2.5608134212153093,3.2870982270983715,4.341920518070866,2.4783135858779723,3.487158054144033,4.5102053775009825,3.403838397795346,3.3068050385383696,3.228678077087076,3.454094609325495,2.6809618590952673,2.668446343627297,2.98362144571894,2.7679125854912434,1.9288529531909455,2.596813811339521,4.695150380726927,3.542980833002903,2.5136035066676174,4.769617034307818,3.4380941561957505,4.5051255684944955,2.667792123362442,6.292438133773121,3.0513501626574007,3.095996350894766,3.581948509606074,3.2116629707199347,3.551339125122447,4.661529002878919,3.8264249410663753,2.730639640002755,3.4415594574955977,3.367815878806999,2.630130053341228
2.5661582696997947,3.372437202641679,2.3259823139273736,2.4593605510309033,3.087987963873093,4.223957170371719,2.503616168818166,2.2223914260706716,2.9888175652741285,inf,2.4106461258835052,3.4044617909899513,1.568091237866782,1.564774937599278,1.7093890075099203,1.617169452568397,4.476453125237621,1.9324472370611963,1.9486215444981554,3.0245815388430444,1.8319869918065232,2.5626306275136126,3.6918475988936374,3.370898567130619,2.1503069212511714,1.8291992951659068,2.2824318004971547,1.652427529127314,1.777602201541103,2.2188170939725325,2.472425805941748,2.4992439750162525,1.5520408497548026,2.7534551875931164,2.051162670317752,1.8108325525844198,3.9599755431284676,1.8818324230027996,3.553731662467881,1.6603356722964178,4.8619100152928985,1.4661694513300685,1.4957239169151766,2.457581510998197,2.2190744583402386,2.20145405854109,4.474348020523595,2.431405521364692,1.3306788019235218,1.8111722338297387,2.3000011422567144,1.466722552952737
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
2.6100860710948672,4.522438993359352,2.773854059988904,3.1740856673398694,3.563573870792499,5.3875335956357775,2.6346945082684274,2.664216418894246,2.7819538135081854,2.4106461258835052,inf,3.9995922995809217,2.1110893771134536,2.156573152414591,2.547141194157988,2.506496043853431,4.244604656432974,2.657501354148061,1.904090573259706,4.082744964460394,2.148412275897155,2.825446029430409,3.5723825821853237,3.0033409659132273,2.624753873133803,1.8888160082876027,3.1940464767414256,2.2623623424072075,2.1354386256727143,2.793129857975623,1.8105036939020471,2.154962946532341,2.487432212608493,4.206068505358084,3.2116949308956486,1.8712997158153768,4.02213212174079,2.043168348012906,4.060328698145094,1.9922068903465378,5.248513492127059,2.286581627672143,2.2906148719771053,2.628611686905755,1.8418562714710836,2.6046443684901397,4.459781701169494,2.774356967954415,1.9129075148374295,2.5709895818554953,3.053692233575938,2.060649047249053
