2.128080633611768,1.8835739174982293,1.9759532584318336,1.7730405399890141,1.8927595296120967,1.799831143923246,1.9079606298814051,2.6358823242028433,1.991457940427993,1.6375546338464055,2.093446482114333,1.9410188140551874,2.741449705836663,2.0625281314821375,1.9084190989628662,2.2756483127188134,2.2638590086099626,2.6410940875731366,3.2188835324327876
2.1280806336117704,2.323553477427023,2.230232450161822,1.3899782318139275,1.7247375010435093,2.427221002418374,1.660341122868425,2.377069034327061,2.0856815773308788,2.4831929327395894,3.0990077749710765,2.2022944634995816,2.8841272045360604,1.7736076480518645,2.2931401120048513,2.2673136842698365,2.7955984890986763,2.8605382334231324,3.2364883581439776
1.8835739174982293,2.3235534774270206,1.7246565577134148,1.5864280881551012,2.543762254615636,2.5539617494520224,1.6179180523452052,2.3291723160404336,2.1164882637696585,2.588119634456322,2.42148018894748,2.074956814269982,2.427726698209411,1.824063908331491,2.6740063546528376,2.149006909437035,2.225715155681088,2.417964828529035,2.967553746776213
1.9759532584318336,2.230232450161822,1.7246565577134105,1.2760583956489238,1.7396214186204824,2.2232174546710683,1.4685329492524664,2.6026219541981663,1.7880791563509149,1.7581183930338535,2.1095548820468712,2.1104813813902448,2.3225636000219705,1.8899052398852012,2.4659245868580264,1.4445583093365497,1.9986657118396618,2.0782844174129687,2.7113465118257594
1.7730405399890141,1.3899782318139295,1.5864280881550994,1.2760583956489238,1.3932840403863422,1.8744884367377053,1.255032765759208,2.1176084277919016,1.8650572540923593,1.8754884575361903,2.3492254063467444,1.8364781609007834,2.648787481083386,1.3264196170381373,2.2896345878679476,1.6124178663139188,2.0432420791499184,1.9209955756819164,2.8319091478795624
1.8927595296121005,1.7247375010435113,2.5437622546156424,1.7396214186204844,1.3932840403863402,2.2354830932354743,1.889096032609718,2.426409179351953,2.2114303515932363,2.1283292389140396,2.572788197882059,2.0134275410928466,3.024259079758075,1.8532766224996284,2.4131052265473008,2.093333328410601,2.386225095224803,2.56325022370806,3.3652075936071886
1.7998311439232442,2.4272210024183756,2.5539617494520224,2.223217454671073,1.874488436737707,2.2354830932354726,2.1480396208592927,3.1854617625689636,2.3567857988712735,2.029585912647752,1.9852453692721745,1.8307448463374287,2.980538163512863,2.1774401665558782,2.4702381667429014,2.4573652900165595,2.359738894390738,3.05764061560744,3.4677571742809796
1.9079606298814054,1.660341122868425,1.6179180523452072,1.4685329492524644,1.255032765759204,1.8890960326097161,2.148039620859291,2.2750989469942584,1.872564663678138,1.9536392203097526,2.2878664116552083,1.6340450262541995,2.308825466359796,1.719428094340823,2.0733241435048,1.5976393521588073,1.8726309274892357,2.229332348489306,2.3195140021130984
2.6358823242028455,2.377069034327061,2.329172316040432,2.6026219541981646,2.1176084277919034,2.426409179351951,3.1854617625689654,2.2750989469942584,2.7141721680912263,3.4333149914748895,3.877906445811249,2.351703887232424,3.752072862040133,2.1147113957505863,2.97843157077936,2.757390468622877,3.6127456263094655,2.581214814110721,2.763160153366046
1.991457940427991,2.0856815773308788,2.1164882637696647,1.7880791563509169,1.865057254092359,2.2114303515932323,2.3567857988712753,1.872564663678136,2.714172168091226,1.7627526907678523,2.5306006286812535,2.0256758845106626,1.3006682688245517,1.962416214927019,2.7827068552407273,2.0188195459631757,2.0407928284924637,2.8081237336195715,2.6317375988957132
