4.185335270306859,2.574957468423649,3.026653234544725,3.2268421411616925,3.065661181729027,2.8521720974031486,2.9801962569909985,3.059151363074709,2.8178279901361085,3.368094058196678,2.716066084838939,3.1886718924927355,2.962844572844803,3.15445793682544,5.167396044564316,2.721684225983955,2.5502461042401787,3.5094633889679967,2.996903245902936,3.119300984649872,3.094544000838194,3.2763576298408346,2.923709939583287,6.431825765148106,3.024482388391393,3.47456517402317,2.891611246575662,4.054272268325463,3.4743778316575074,4.067070308722851,2.820539875720121,8.02512181478217
4.1853352703068545,2.89986898520603,3.901939614358598,3.28082805195524,3.1577633701097594,3.420347708464873,3.705830596423955,2.6736037719037906,2.7990430157365145,2.981180855727309,3.048352390517472,3.6959788480826634,3.169948924419074,2.9142799749264636,4.708303639058118,3.279144292112557,3.4453550117731266,3.7515838214720483,4.483156959538014,2.9923740446280935,2.8305147743232784,3.4720129204020878,2.5651534861077185,5.4553692615094285,3.614870780443933,3.6540776475249923,3.2577419823381133,3.805085704637613,4.061802663630473,2.6128359294155064,4.0671897554926195,8.533212550491685
2.5749574684236443,2.89986898520603,2.3007515885841716,1.550623897603934,1.9321318074153926,1.9202675566696372,2.328851313370272,1.723599449276374,1.0045344892523491,1.8929795029447782,1.7066554126617572,2.186502094232357,1.686722599728129,1.8232229655366619,3.825010461117533,1.7293734964565526,2.119958789245966,2.2595239126136826,2.819594452278304,1.6278893885464525,2.4508778011023935,1.708496335764595,1.8031429084768433,5.632828706008464,2.3734364383255637,2.188830021439865,2.157860740540608,2.5986163786721974,2.946731449725492,2.232389150176701,2.683540181089809,8.038198174754807
3.0266532345447192,3.901939614358598,2.3007515885841676,2.7318389129426417,3.012458265486997,2.637446373688689,2.8848918163524258,3.055608556562649,1.911409743334696,2.4771572730204645,2.4996752461047254,3.195791816265906,1.6059764595177546,1.8479262736431294,4.08175955143314,3.3154194494858347,2.547867521058712,3.307790749474441,2.641673887027072,2.875362591809055,3.461514637656009,2.0549338812446782,2.4773833019251357,4.521833626744901,2.900644822673569,2.3408616614347535,2.643796549910101,2.3264329787432017,3.2092290431878254,2.927833900570113,2.7157267791378046,7.44235054224745
3.226842141161685,3.280828051955243,1.5506238976039286,2.7318389129426417,2.2903793518838627,1.9150202851448177,2.836407194229666,2.5733062783153304,1.5868537024251919,2.416435773282024,2.3248635714945616,2.876466048392587,1.9922195790467276,2.276332753911617,4.567725179674373,2.326833540440188,2.2424946374239334,2.5411939948638707,2.7271611220363416,2.171214451618346,2.9371077101993563,1.9155396162466365,2.3180492892269804,5.167624889908268,2.7455796573655107,2.2482790125269654,2.8989178833674125,3.213234384841269,3.2633415703568645,2.99017796370383,3.081519349224463,7.95859950741579
3.0656611817290247,3.15776337010976,1.9321318074153926,3.0124582654869907,2.2903793518838658,1.839902101834524,3.676669744610656,2.467589931640667,1.7182525122710481,1.9948948558898578,2.1885284579626614,2.416080589838298,2.3911008545532817,2.030192860970049,5.105198005546177,2.05939526493472,2.674349196333102,2.790994639529327,2.771102849119982,1.9871615269429836,2.839137823493892,2.3121581843563654,2.2433618450485904,5.949798044343418,2.4373139210372665,2.714792369386997,2.8602470908796835,3.5077498318491767,2.8285537711408457,2.850376770686158,3.169158700621814,7.9248214241746675
2.8521720974031477,3.420347708464873,1.9202675566696372,2.6374463736886855,1.9150202851448157,1.839902101834524,2.8921080382021063,2.1746771209243256,1.4124054765504475,1.7734561176844374,1.7962997315086786,2.5368223340668474,1.8490259786624046,2.0628204863424573,4.505706495162723,1.846061375824892,2.1744109691985876,1.6949587654791227,2.6382501005284693,1.8968985412893673,2.318459911369736,2.027672635070961,1.840727372952092,5.1868122414486875,2.553053995726506,2.6416154024367287,1.7432921372701529,3.2763127585755605,2.6688670808000565,2.9845242382274457,3.0927246131575017,7.759369113138214
2.9801962569909946,3.7058305964239566,2.328851313370268,2.8848918163524258,2.836407194229668,3.676669744610656,2.8921080382021103,2.5067356924344435,2.3325577782787112,3.068708041684056,3.02009717090725,3.553443071235945,2.7267450598166363,2.758476905604546,3.9222519416283177,2.926111752798637,2.996819047181634,3.4267652057308213,3.655392771946366,3.331598933031016,3.048331756669739,2.7753933262002515,2.995209936233695,5.4485063073785875,3.339220365116603,3.082940219815468,2.8898560356593825,2.702917243019229,3.7485426503661197,3.1429598530692533,3.163102101510297,8.093680442948816
3.059151363074709,2.673603771903789,1.723599449276374,3.055608556562649,2.573306278315332,2.467589931640667,2.1746771209243256,2.5067356924344435,1.6673864130289553,2.1036734245502164,2.1796070321430094,3.0236315543421926,2.3129419544652046,2.3598537681620075,3.7084475572417754,2.0801277751124596,2.832461326847321,2.0451249962063924,3.857805969956623,2.472149871585535,2.0851686714211675,2.33697408384502,2.3661323718544467,5.714858615121804,2.9047395499715476,2.6911125359438284,2.161022555087556,2.8400996965569,2.770236518613858,2.3190488085361616,2.842561876128472,7.927566264850273
2.8178279901361085,2.7990430157365145,1.004534489252353,1.9114097433346982,1.5868537024251919,1.7182525122710501,1.4124054765504475,2.3325577782787112,1.6673864130289553,1.4076357135720268,1.2921702150559529,2.606656214451963,1.3120806978053698,1.3049759133499204,4.05471784654364,2.0151713695985465,1.9111185242747555,2.1163366357294815,2.8170255247496625,1.5624889621463287,2.1960658771130466,1.37277620156095,1.4094620287318707,5.208633813017557,2.210462854407698,2.0449540545870057,1.9510834857047015,2.302635413009106,2.6104622964621096,2.213501717628421,2.4346840329053823,7.935594419395725
