2.2994990952233514,2.3369932400465325,2.333870812078338,2.9627972617774576,2.3929245794012304,2.2318513681864216,2.181810766616512,2.7153647871152424,2.612071710419657,2.295813442059165,2.44187569667108,4.5667796296136185,1.9629433333801667,2.713660680829792,2.3000789257692724,2.7661530301476605,2.309120621628382,2.232721433672011,3.4417524124953975,1.9317125700757594,2.3083115402479932,2.0838567202955622,2.3917841156626425,4.181253924228342,3.2231548399941503,2.50118716856098,2.4506641867847527,6.167219223180004,3.0644353181000814,2.7987506969027325,4.340469961896235,2.739949676314206,2.3807852912782965,1.662277383899798,3.3716741612322645,3.062757501096447,2.3425620679530077,5.265605250533157
2.2994990952233567,2.1085954095361075,1.442868726337919,2.0833742310504118,2.1663218339475496,2.1037546300662524,2.0851548757246454,2.6938300211101276,1.6088713846979446,2.057925360645436,1.6426069455374233,3.292118465696254,2.4331285809782695,2.5946186142127465,2.0847464342892894,2.1051332474088156,2.530530439510458,1.9727236300571003,2.7632405275932523,1.832739111128645,1.905357808684643,2.0473509579499543,2.277277772457939,3.639610064766748,2.4927232389600653,2.4956670854161356,1.9202663136562457,5.566619852844309,2.6198885855333782,2.5625080291499365,3.778249340167014,2.489222431677737,1.8930209417660073,1.8488216041103036,3.369003694629721,3.175485768462682,2.8318990121955983,4.66993025447453
2.3369932400465268,2.1085954095361075,2.1047448224449314,2.7242704325571707,2.885878289898192,2.2012413456417717,2.440768694023993,2.4079694529762787,1.999365858072692,2.186710516551858,1.785719371584585,4.158217165782765,2.0856196071708983,2.7408098467219495,2.2440293900281003,2.030172509815866,2.360790362034788,2.5983432092194825,2.9924214319299507,1.6974696928074713,2.0463874806092526,2.123894561004667,2.334581004835105,3.521380003401845,2.572976121906845,1.9698993076324172,2.1125377880029013,5.729589546260438,3.089953364382715,1.9769694623685645,2.950766955860023,2.2988870605306038,1.64798265664717,1.4206689113551068,3.438209064483561,3.316546867889826,2.6002666020166694,5.227648487237978
2.333870812078338,1.442868726337919,2.1047448224449314,2.581445952765937,2.1679995857716587,1.8636553079188434,2.0604022178217263,2.3905175347510337,1.8872543975373681,1.9377908211314803,1.5699317889027598,3.604866817676008,2.2416337596894285,2.3140538705044924,1.7808438979034733,1.660783338285837,2.6045956510668122,1.7547264275827767,2.753576067042049,2.0626863382354714,1.8376178869570035,2.2111420151012884,1.601791081141775,3.4151648623145214,2.143436944416118,2.477646315470199,2.0507358895858694,5.47504207440036,2.174055703996154,2.200660455069657,3.853529825001924,2.404037354679439,1.886775117567027,1.946595932664571,3.008849646531395,2.434898637124691,2.656231169631511,4.850745037320706
2.9627972617774523,2.0833742310504118,2.7242704325571707,2.581445952765937,1.723937412416406,2.686764352349272,2.578716787869933,2.8944982402168593,2.4595456469846173,2.2977928853481013,2.2403488839066816,3.9553753655260047,2.418225165915064,2.228710040374976,2.366483555155384,2.86199349514548,2.56117399818526,2.6151796672012315,3.7209442770290218,2.2825719528848416,2.8681375291391644,3.5173519833647626,3.515304190653806,2.9546382452509996,2.2333642284707023,2.862936734866452,3.177656400576656,5.387209474420728,2.4365240269315787,3.0513095137454282,3.8598028196347487,3.266350074618927,2.4795954647857594,2.3416553617197886,4.046365662211253,3.4469010200742334,2.8109144806973787,5.164836005473858
2.392924579401223,2.1663218339475496,2.885878289898192,2.1679995857716636,1.723937412416406,2.220339369902284,2.493284470877281,2.857105129680404,2.4618674424112004,2.247966026437826,2.4296017083510337,3.5635100821356054,2.4208855792639463,2.1070841320238975,1.8713943495242675,2.518138605650981,2.2885471003218325,1.7362346880292492,3.6597757509902875,2.07878299432089,2.75613149032185,2.875583728083023,3.0720238880215587,2.946041883506102,2.293088581230408,2.9280378509892673,2.5080687581116603,4.758807627965475,2.2428301005208993,3.044651812482331,3.781558616279045,2.637289896746128,2.2910285655928266,1.9743379408581752,3.3829002576208214,2.701139523303323,2.51746164500578,4.063297159257242
2.2318513681864127,2.1037546300662524,2.2012413456417717,1.8636553079188434,2.686764352349272,2.220339369902279,1.8209053726282665,1.7525713975154618,2.1986646006419934,1.4822298683087975,2.3757372392835747,4.13997611525412,2.265749499157477,2.557076153601599,2.270586060831284,2.4297597029270626,2.555517479080943,2.5433127826402933,2.917630438306265,1.409472809436793,1.8239791043830418,1.9963703565699469,1.98875866427734,3.3171998571803467,2.598295666416731,1.92149554356439,2.3075170003598706,5.601896473306247,2.8582643408469153,2.168333371209634,3.2364293465649046,1.8143794379446114,1.600302871599551,1.9295518068979864,3.668872065657157,2.2716406634162167,2.4008943105450338,4.701001437385348
2.1818959554028146,2.0851548757246454,2.440768694023993,2.0604022178217263,2.578716787869933,2.493284470877281,1.8209053726282691,2.4806824355461954,2.096568119718482,1.8236516498031754,2.622856689638429,4.63261458646466,2.3852817959695285,2.917559168727677,1.8676780203012517,2.5541241295279407,2.3862092352668736,2.3805078687201293,3.8413179467852765,2.07749801944396,2.352160801257804,2.4098722846466623,2.2584512929944474,3.777895514164568,2.7036881329001825,3.1462667485434674,2.813567271278399,6.141663461887912,2.404528693953261,2.9740099640126205,4.396824623426312,2.946206436116124,2.137884693827702,2.021575146870343,3.3942681709205615,3.124883714708556,2.282678378855474,4.968887384745841
2.7153647871152367,2.6938300211101276,2.4079694529762787,2.390517534751028,2.8944982402168593,2.857105129680406,1.7525713975154589,2.4806824355461954,2.504968557856525,2.3306643227425297,2.6879738351514373,4.008738593334002,2.634752582541863,3.077397493930848,2.366372499381768,2.4831771646694234,2.791282163884297,2.9781782051882097,3.464585168440887,2.2676191547193656,1.8214480724304016,2.0946793095354974,2.290778519609929,3.1185871117686768,2.7393257980621186,2.176474973126415,3.0095045005235668,5.928020476533649,2.942929704863626,2.382911072568222,3.5083987581781018,2.0909543450346337,1.6351026914724134,2.285633885714569,3.800015654973077,2.241897564246565,2.5454982776564314,4.870085592801402
2.6120717104196514,1.6088713846979446,1.999365858072692,1.8872543975373681,2.4595456469846173,2.4618674424112004,2.1986646006419934,2.096568119718482,2.5049685578565226,2.2444401274554107,2.018483883283511,3.4184939041652833,2.2200231781217354,3.023375232645908,2.1342433213524497,1.9160633729849221,2.772612844852556,2.080136733980461,3.1400279832813425,2.1459181554034172,2.06080573072776,1.9066966040919169,2.4851809452389126,3.6354007945961984,2.654157621412983,2.6214203949579966,2.4426678371925274,5.191631581723807,2.656518033286307,2.703882526345675,3.5030299072371953,2.6431931238702147,1.5744000448671902,1.6654289180412039,2.3087515994631533,3.0241337243612696,1.901335380148906,4.799763652046658
