1.9324168666705417,1.283577565419357,2.8774894463336964,1.9220567634351322,1.5739508165205953,1.5941458936969672,1.1682961384132724,1.7651174533417573,1.5126899167412151,1.6034784612951125,1.2933667565335896,1.5123405235766412,1.7258544052763787,2.2635271390532474
1.9324168666705417,1.9436449135436455,3.21688600096489,2.209782632744508,1.882363500411505,2.3798294006413343,2.466227047043525,2.311936813329063,2.142011545951073,2.2054054431766805,2.201191521274924,1.525702099204631,2.6486166414794785,2.3962263171733644
1.283577565419357,1.9436449135436455,2.6812781416085922,2.4842937257111912,1.3696898269839757,1.478398021623967,1.5545505561929098,2.086107347200828,1.3842650642970742,1.8711941967705392,1.623442512145818,1.4829354416553333,1.6214114811857525,2.1589208301840506
2.8774894463336986,3.21688600096489,2.68127814160859,3.636480962778784,2.3555936632432695,2.107357483814604,2.36233887908689,2.7793180415359777,2.5628810854814805,3.095032456357153,2.544006408885402,2.952241820195314,2.45699648413221,2.430694748119214
1.9220567634351322,2.209782632744508,2.484293725711194,3.6364809627787897,2.221729102506267,2.468410688400982,2.228856148360482,2.2053544380665664,2.8886108475326737,2.0785745325856277,1.8696913426081432,2.7503151740395744,2.7551802273602903,2.9315267420498072
1.573950816520597,1.882363500411505,1.3696898269839775,2.3555936632432695,2.221729102506267,1.4370149946851238,1.6762618798020799,1.9233443847590663,2.2175343968343206,1.8378723325384239,1.7314291149850374,1.7743062565707524,2.2896421083015923,2.360616502146386
1.5941458936969655,2.3798294006413343,1.4783980216239687,2.107357483814608,2.468410688400982,1.4370149946851256,1.5776281167410855,1.639395790397707,2.242369484307511,1.8825141514039023,1.5394236265893324,2.1850844994470657,1.9338594392116606,2.1602035581896635
1.1682961384132744,2.466227047043525,1.5545505561929116,2.362338879086886,2.228856148360476,1.6762618798020834,1.5776281167410817,1.5497085143322917,1.501940642402597,1.9448994237173525,1.4516977837463,1.7769477906678988,1.2781850666064052,2.445161162100441
1.7651174533417573,2.311936813329063,2.086107347200828,2.7793180415359777,2.2053544380665717,1.923344384759064,1.6393957903977066,1.5497085143322875,1.889124432855474,1.5406171383371197,1.5547173405200532,1.9778794199960277,2.069039449393886,2.504315341954909
1.512689916741217,2.1420115459510756,1.3842650642970704,2.5628810854814805,2.8886108475326675,2.2175343968343184,2.242369484307511,1.501940642402597,1.889124432855474,2.3087346606198365,1.866157310266839,1.4805333528018596,1.7612730093595321,2.5088284928981346
1.6034784612951125,2.2054054431766805,1.8711941967705392,3.0950324563571576,2.078574532585633,1.8378723325384276,1.8825141514039023,1.9448994237173525,1.5406171383371234,2.3087346606198365,1.555259675015926,1.954131283740788,2.599735834195024,2.4813254190645764
1.2933667565335896,2.201191521274924,1.623442512145818,2.544006408885402,1.8696913426081432,1.7314291149850392,1.5394236265893284,1.4516977837463,1.5547173405200532,1.866157310266839,1.555259675015922,1.7931297975798277,1.8643688231659186,2.2641905163957152
1.5123405235766412,1.525702099204631,1.4829354416553333,2.952241820195314,2.7503151740395744,1.7743062565707524,2.1850844994470626,1.7769477906678988,1.9778794199960277,1.4805333528018596,1.954131283740788,1.7931297975798277,1.928749541242161,2.3129954937084185
1.7258544052763807,2.6486166414794785,1.6214114811857487,2.4569964841322083,2.755180227360284,2.2896421083015888,1.9338594392116553,1.278185066606409,2.06903944939389,1.7612730093595321,2.5997358341950196,1.8643688231659186,1.928749541242161,2.4210175278204606
2.2635271390532523,2.3962263171733644,2.158920830184047,2.430694748119214,2.9315267420498072,2.3606165021463816,2.1602035581896617,2.445161162100439,2.504315341954912,2.508828492898137,2.4813254190645715,2.2641905163957126,2.3129954937084114,2.4210175278204624
