document
cher richard m’adresse aujourd’hui car après avoir fait l’éloge post précédent franck azema homologue clermontois travers celle tout club semble légitime saluer venez réussir rct alors profile finale feu dimanche stade france entre clermont toulon  savez richard j’ai suivi carrière intérêt car personnage singulier monde rugby  garde d’ailleurs mémoire moment assez savoureux lorsque talonneur quinze d’angleterre brisé protocole aller défier all blacks moment haka allant coller front celui visàvis  shocking  cela faisait surtout quand joueur anglais  c’était 1997 old trafford c’était sans doute l’une toutes premières sélections c’était a 20 ans l’équipe d’angleterre phase transition censée exploser face nouvellezélande jonah lomu  n’en rien quinze rose résista perdit façon honorable terme d’une rencontre laquelle prouvé toute valeur  rugby international découvrait genre pile électrique combat talonneur monté su ressort grande gueule vrai mariole sacré joueur  26 sélections 4 fois champion d’angleterre deux fois champion d’europe leicester  personnage part rugby britannique cassait codes fois très énervant terriblement efficace  côté latin correspondait forcément l’idée qu’on peut faire d’un joueur rugby anglais trouve aujourd’hui prolongement presque évident rc toulon  l’aventure varoise n’aura duré quelques mois puisque l’on sait qu’elle prolongera audelà finale dimanche prochain franchement dommage chemin croise jour route club toulonnais tellement semblez être fait l’un l’autre  fondu moule « ercété » étonnante facilité gourmandise non dissimulée car cette culture l’affrontement qu’entretient toulon depuis toujours colle aussi peau  toulon a rapidement reconnu grand avant club varois sait désormais qu’il doit avoir su très rapidement recentrer adn  combat  mieux aller parler oreilles moins qu’il reste remarquables avants vermeulen guirado smith mobiliser toulon l’essentiel  richard donc beaucoup semble cette fin saison trombe rc toulon doute instant déjà bien réfléchi stratégie contrer clermont dimanche stade france  tâche s’annonce très difficile voir impossible tellement auvergnats impressionné samedi dernier vélodrome tellement rugby repose solides fondations construites beaucoup d’ambition depuis plusieurs saisons  j’en fais clairement favoris j’en fais vainqueurs annoncés méritent l’ensemble oeuvre tout qu’ils apportent rugby français c’est pourquoi j’ai salué force travail effectué homologue auvergnat  entre franck azéma c’est d’ailleurs deux trajectoires opposées  quand l’un travaille depuis 2010 façonner clermont dont jeu projet club font désormais référence l’autre troisième entraîneur toulon l’espace 10 mois doit bâtir l’urgence quelques semaines aventure suffisamment crédible envoyer club finale tenter déjouer tous pronostics  quand refait scénario gestion chaotique président boudjellal a imposé toulon cette saison c’est déjà performance hors norme part richard cela méritez grand respect  l’histoire cette saison veut donc clermont champion france  toulon reste toulon sacré personnage  doute instant saurez trouver mots bonne formule alors étoiles semblent s’aligner belle façon cette semaine puisque malgré l’absence buteur halfpenny annonce retour quatre titulaires trinhduc nonu habana deboulbes quand clermont privé vahaamahina van der merwe fofana encore naikataci  alors toulon champion  totalement illogique finale top 14 n’a faire logique l’histoire championnat france l’a si souvent démontré  quoi qu’il arrive dimanche prochain déjà remporté belle victoire personnelle laisserez véritable trace rct  merci « good game »  js 
