4.678439349229623,4.050042674585426,4.893057480866644,3.436261369904656,4.088012823097611,5.053365369839423,4.216989566480338,3.767070474508834,3.4570916519765724,4.248313301971289,4.793689565422944,4.110715634562746,3.5683565963055526,4.231521462694774,3.9814127560780155,4.4394563571242704,4.063037583841524,4.305657621540305,3.9147228304571615,3.2926356582624434,3.835501781075434,3.701134327284136,3.021774025070714,6.778746910826784,5.64653153883395
4.6784393492296275,2.9139357866608617,3.0170213905208403,3.14272843703198,2.9283251659019323,2.9605211092880848,2.532451062574189,2.9906082904551585,2.503659744649379,2.60537024675706,2.2452273455839835,2.697393323249435,3.327946944490347,2.371708645681268,2.140027006343229,3.1286085758416133,2.444669049590095,2.2061457683292227,2.567329003639444,2.7393546400537523,1.995828346102523,2.3238578052409196,2.774736824718155,4.97477035477294,5.041080476122798
4.0500426745854305,2.91393578666086,1.7271639091180757,1.8113538890230254,1.528317653038893,1.97543203202099,2.099813269021532,2.280010054136208,2.124495609741856,2.66167506293099,1.9688787333972202,2.1120460747272394,2.3603092230701543,1.4205653738211987,1.529180295514843,2.7551941816594088,2.3826209943865506,1.4948284042483142,2.758191002941673,1.790231750533437,1.8437838398387525,2.224265760942079,1.8782222256046892,4.097641410054431,3.800795025753791
4.893057480866642,3.0170213905208367,1.7271639091180757,2.4096233463252363,2.111010391869586,1.815373496647247,2.293793580619935,2.9680094072976804,2.2814812511109586,2.7357144421690007,1.7769252312877226,2.4619180463755495,2.3588763623835947,1.5880561681764054,2.445855244383229,2.842797043038053,2.7853989683018425,1.9508406017761364,2.5886102815801557,2.794105653250924,2.4321155900444147,2.361641902754407,2.919857465589852,3.8133006653650416,3.735914061444508
3.436261369904656,3.1427284370319795,1.811353889023021,2.409623346325236,1.700064629553637,2.4485982199192073,2.0028691307053297,2.246211015821558,2.130552482946535,2.8321403530680564,2.4286703289226965,2.3625711713936046,2.156772332123349,2.0023707301988813,2.045283614698641,2.9969930444578874,2.0286812287472906,1.6357603611429494,2.713781822422141,1.9323353964802603,2.1488254777728852,2.132560355053051,2.0673763729437207,4.422982826673446,3.95300816148045
4.088012823097613,2.9283251659019323,1.528317653038893,2.111010391869586,1.700064629553637,1.7887069953463568,2.5256139606385872,1.6152108577021596,1.98324784400083,2.309685714319477,1.79035338662417,2.089562248424336,1.748874445224702,1.578139583825013,1.5563088640970901,2.4824049850699934,2.291754363707508,1.2876923166432974,2.506576949532607,1.7342181134732744,1.7096379306289171,1.8781326554464435,2.25873297696325,4.399075154852064,3.085632562841979
5.053365369839423,2.9605211092880794,1.9754320320209862,1.815373496647247,2.4485982199192073,1.7887069953463552,2.5724785646312016,2.3137127766189174,2.509874209310708,2.3030392737156187,1.269413752656389,1.90288841732853,2.338716031982432,1.930107709445414,1.9574598996794412,3.14787819332256,2.425459437116605,1.528314184176952,2.948165337091043,2.398590052731382,1.882267388957897,2.1123186344349696,2.6436373351632887,3.995641846266077,3.4568971049795563
4.216989566480338,2.5324510625741885,2.099813269021532,2.293793580619931,2.002869130705334,2.5256139606385872,2.5724785646312034,3.0049624018155807,2.6447839723095554,3.346659746656627,2.2809510017398082,2.6607913928504403,3.1027560795314657,1.7414197069288615,2.430828252659118,2.8602621934491963,2.401219202392616,2.062091109014729,3.0817009069498456,2.563992649787036,2.4987398302895345,2.4796063978230745,2.74086607338504,3.8745243352118512,4.714792071305785
3.767070474508836,2.990608290455154,2.2800100541362114,2.9680094072976804,2.246211015821558,1.615210857702158,2.313712776618919,3.0049624018155807,2.176288846191308,2.7592578148818667,2.419388189497305,2.9215066756903076,2.0988626995790436,2.558542945499413,1.998446245938065,3.38447134262126,2.085641551677975,2.1427030518711176,2.6029839771611467,1.8206154161855033,1.8617517251878088,1.915344160295214,2.09604252671631,4.778444231368148,3.655014059092441
3.4570916519765764,2.503659744649379,2.124495609741856,2.281481251110955,2.1305524829465394,1.9832478440008343,2.509874209310713,2.6447839723095594,2.176288846191312,2.7103205715583716,2.255684643446637,2.479447620207919,2.0128649936332104,1.9841993908446593,2.3443413205753934,2.50051534607242,1.8401407262773244,1.803397764927745,2.3874826808569805,1.7815609973069,1.5552245340545323,1.6030406377525215,1.589903726698838,4.699444501359733,4.334668250531323
4.248313301971289,2.60537024675706,2.661675062930994,2.7357144421690007,2.8321403530680564,2.309685714319477,2.3030392737156187,3.346659746656627,2.7592578148818667,2.710320571558375,1.9530255159676857,1.893342630906683,1.9212335047429028,2.8172164560454847,2.2773930987480706,3.7991166935754723,2.7000838316000966,2.079852408790142,2.3507730761560786,2.260587614519021,1.6333099681524053,2.2900441923441632,2.3699258187620886,5.686612113204641,4.272486579497072
4.793689565422944,2.2452273455839795,1.9688787333972164,1.7769252312877188,2.4286703289226965,1.79035338662417,1.2694137526563904,2.2809510017398082,2.4193881894973006,2.2556846434466324,1.9530255159676857,2.0790779488201103,2.182414317848198,1.8433756085721014,1.703465383879656,3.072355464134655,2.086162580658831,1.3245945455024681,2.6068288786253135,2.3420948743761687,1.4229004306430932,2.0485672047597694,2.468516773350658,4.290265960400481,4.081359388040778
4.110715634562747,2.6973933232494334,2.1120460747272354,2.4619180463755495,2.3625711713936024,2.0895622484243344,1.90288841732853,2.6607913928504385,2.921506675690304,2.479447620207918,1.893342630906681,2.0790779488201085,1.9767931277606634,1.6788511298918523,2.1996813867972564,2.63093459095832,3.002729599066249,1.6141395945287307,3.0714087215667196,2.144786049032297,1.7173354614421497,1.7537276122891279,2.2538334878778272,4.63287386128423,3.3565717981041465
