5.233748390199126,5.09969717912812,5.342274130636413,6.727096925055469,4.856033853335573,5.5065411858094775,6.106045921123643,5.879413827162134,5.259941986320784,6.079728827565374,5.528612523428004,5.593434263513853,4.571068360124291,5.383465602061283,5.05005125346347,5.2191059069486,4.860670727590263,5.622379434188771,5.204901488895163,5.941414285983588,5.254046724295121,6.081016450020564,7.427909587036651,5.382984263682546,5.253019819655425,5.848014927757114,5.737753150237697,5.431470532683643,6.113650079336106,5.5190432857773315,5.805694223453247,5.224916763068482,5.503600588445088,5.70124561219124,7.456064230007833,6.2707998366291555,5.556077987932955,5.422133344953902,5.103784403312036,5.412482627717319,5.6894805575224705,6.411077337594343,5.643364475380638,5.311480572056865,5.243695936398143,5.495821405595688
5.233748390199127,1.851547966571724,2.008029185771574,4.456170490742403,1.8319194791896296,2.575920833816145,2.999409197837268,2.5241207237848786,2.515257559960836,2.1593140062786933,1.5103748012235612,2.7369021244185663,2.167419630690724,2.5093947894267283,2.5597096851607657,2.1717836088640396,2.2345181361366824,2.0828425987306947,1.8897633171151362,2.639631643331098,2.2314006000772784,2.583283490413828,5.732519847486643,1.5860961883683953,2.0627109319663632,2.615717898425481,3.0170684956632012,2.8239909090943796,2.343133358873164,2.108014758619076,1.4561087642054986,1.8411889212623487,2.1424111215553174,1.7605773165599417,5.593499697827264,3.5085932623269924,3.3463434862006403,2.261677520769091,2.684865685779978,2.0385038055400146,1.8690335657547705,2.9943289883879287,1.7143888825620053,1.9712246268020421,1.689607850130559,1.7190535786546048
5.099697179128123,1.851547966571724,1.5169634630903963,4.0076911340252,1.7831013064008814,1.7139310440708464,2.462988999391175,2.142813355402303,2.3831382636713814,1.7235782754892557,1.4855077214947794,1.989921007238077,2.0337244222761726,2.232577130071314,1.8686360901641168,1.8160433579053998,2.3332921638764197,1.6221100974439617,1.859893558959452,2.2100737226690175,2.599751257073625,2.6890774260067074,5.13998172696616,1.5611650573261584,1.4973230451631836,2.3044448346845656,2.2825156047771866,1.978606151545497,3.5568525421823334,1.8760268742108854,1.7923950884971662,2.0147934713451363,1.4980611843232747,1.4859037279695757,5.582527635378358,2.655474396008059,2.8610540410492513,2.2767687861005683,1.7397699234153863,2.340815531087195,1.6443221280215334,3.1376080267757356,1.6616852080484168,1.5784207945926627,1.3334964081046328,2.158950757249906
5.342274130636413,2.0080291857715746,1.5169634630903963,3.793441558935609,2.3109403113916156,1.8227816319295342,2.5338478256525407,2.3908072104321114,2.4523796737240313,2.3176724093894343,1.4090720972060957,2.449126797736759,2.082516414321278,2.0439356636089667,1.8959470075157632,2.205258074864493,1.8323415853317744,1.966191227548572,2.2910135077326976,2.78398408091834,3.0175762163569364,3.062649312613218,5.126392649560773,1.7932926271214706,2.301546692403802,2.7672965988653746,2.316160876620943,2.3040518577213835,3.512714715074513,1.8363182073451616,2.0663044032044646,2.309516318804409,2.1557691591689396,1.6113239007114397,5.539534560797083,2.7458455079135446,2.9566858553817483,2.3115827707368504,2.2256095220641874,1.9756069434815582,2.4572099365344346,2.9667523469948747,1.8286005791084106,2.025645363755785,1.7674787219367711,2.316516705792944
6.727096925055473,4.456170490742412,4.0076911340252,3.7934415589356067,4.348845068401747,3.461631310413454,2.6201776705190114,4.696479239071169,3.8932270441870576,3.938783749496571,4.208827091771342,3.661067082420419,4.346062402025578,4.255418146700375,3.9106606048508756,3.9947248319510296,3.3065257424626395,3.7965436738726024,3.864900572553062,4.353484300017353,5.001818165175865,3.72835005686079,4.519235772822363,3.955405708537418,4.149941754793336,4.844739824978685,4.507298174006717,4.515019664037834,3.997875188836534,3.5197468860525265,3.8867903148319973,3.8849067717808343,3.761991160026579,4.068124447039263,5.984974131456849,4.161295034490281,4.036202871754213,3.6001001716587515,4.218693321564985,4.5518258083947245,4.414044732744909,5.475364988202154,4.461121313402453,3.1046597425955413,4.235742000510545,4.939700313515076
4.856033853335578,1.8319194791896296,1.7831013064008814,2.3109403113916156,4.348845068401745,2.0318845835164803,3.1067260243451607,2.0528498912334285,3.051282934337015,2.2099313007505326,1.7427649217408245,2.4476679608437615,2.3041015137819887,2.6420496164193903,2.569362627841163,2.554469527201058,2.7300981161735294,2.2323734790468124,1.6105133153636084,2.9328042120004145,2.1560529400126405,2.960717052402182,5.112231642451666,1.6583996729484836,1.454527143029035,2.0942676132556177,3.311361982815499,2.5786446073283664,2.9254980472870638,2.2186735529433443,2.2364645955627207,1.2361134546140844,1.9020909999063422,1.753332077713144,6.143769771267951,3.005836757617411,3.201498652323661,2.042185141552061,1.6668234349057336,2.818775477504805,1.8803146165436992,3.994781371526828,2.115807134665383,1.8840906981394525,2.048391659707368,2.596956835931491
5.506541185809471,2.5759208338161397,1.713931044070852,1.822781631929537,3.461631310413449,2.0318845835164803,2.287739185741091,2.215908968091714,2.555142854919222,2.249794837326402,1.9947097430601985,1.8982330096711502,2.339151470201054,2.3168958639420136,2.1464629923906235,2.443523145558534,2.0812241522555217,2.0471084398189765,1.9364689986880592,2.4106493441927004,2.889933194308144,2.867613797415547,4.49235653299744,2.2414542525917858,1.5555792903342553,2.3286158814042746,2.3821753343192063,2.366442548425469,3.5546656741051437,2.4591024161135215,2.3695582506558144,2.2463970417602357,1.1834810310653046,1.875403692106211,5.473432990735686,2.9443713941305663,2.988919956383922,2.0775559543784357,1.9933901176537763,2.883521164882914,1.9203079482189247,3.6984471241148684,2.1636696478333675,1.6714076638734865,2.1610410763847745,3.1403940194609556
6.106045921123643,2.999409197837265,2.462988999391175,2.5338478256525407,2.6201776705190114,3.1067260243451607,2.287739185741097,3.1679467440196754,2.2951033705613852,2.6787700859140635,2.3739838370072337,2.5865553510345425,2.892916445493136,2.8174459760787083,2.42491597606093,2.9700619786662386,2.3368074180537004,2.5103789918867405,2.706129689544017,2.9197276811773194,3.4250698777289315,3.03439200165433,4.043769501446969,2.4094178186368325,2.380981818580038,3.2533228837738006,3.2138987008850637,3.6692219242192707,3.762128586156443,2.5658451795364012,2.8395237032662846,2.4970662054002517,2.4063543882061813,2.3636359650802716,4.756187574874676,3.343740444410117,3.1951859352258407,2.508845148557731,2.5847788074524036,3.3537809512650743,2.8909507078735617,3.621322997406217,2.8558907375102733,2.1066753526325317,2.6872298168094337,3.7053790872293035
5.879413827162134,2.524120723784876,2.1428133554023083,2.3908072104321114,4.696479239071166,2.0528498912334285,2.215908968091717,3.1679467440196754,2.58680671129815,2.413778795704876,2.020940547663342,2.1754967394040685,2.395728695882291,3.084885273621939,2.700807339210735,3.1991173790266214,2.735088217464309,1.8164923785397096,2.237710551568306,1.7911855027983221,1.9888901216536956,3.334495503373736,4.443940274800673,2.2775590319744268,2.2563934345248726,1.8916980469487081,1.9364400338231338,1.7278931295332638,3.8389822793969617,2.7522052268148136,2.7411823872297907,2.5567238884194867,2.0897662999884763,2.1579689692288726,5.865060955319918,3.345979600538077,2.5976336823975115,2.633193898124073,2.1307683814535174,2.7152574431332326,1.610313411961618,3.550689523803364,2.3459536992066825,2.0073852507382406,1.8661157261109882,2.998061922970665
5.259941986320784,2.515257559960836,2.3831382636713867,2.4523796737240313,3.8932270441870576,3.051282934337015,2.555142854919222,2.2951033705613852,2.58680671129815,2.613455194318643,2.136594516735118,2.444394858985678,2.7616259725242283,3.4574298763175833,2.7814937222396643,2.520136195398082,2.434774001723171,2.6931119370900776,2.106173049201082,2.064625419482596,3.0467857976728983,3.2909253784737813,4.943839877347847,2.585193208988301,2.628852770544919,3.227759612633049,2.602207839917023,2.6390677716553403,4.475680830551726,2.473400792247939,2.8835837234902986,2.804933765665351,2.542684763681561,2.4051324089088473,4.448931772722499,3.755298696396529,3.385263942086782,2.815285166500846,3.180645152944329,3.0529276956641116,2.9223593062963196,2.867573034487223,2.610477291682449,1.680043704528402,2.0570493126747915,3.0709437605027277
