7.047073934829563,1.7415880149949445,3.015941527682242,2.168431263654825,5.526847871789066,2.7289705723203097,3.4940201325212814,2.8568572066075224,1.977316873726779,3.6696605111524323,7.8925308078463985,4.561815678994001,2.321593874646231,2.0852517506167483,3.0012491097591933,2.35813923654323,2.5223509465493583,2.5513847855268943,2.631593506658975,3.2911991737745576,2.025261566984389,3.593036174103793,3.2552990281618546,2.347627670860522,2.2413055779070663,2.636408938222336,2.327929134557362,2.3022494602084795,3.09579562779586,3.249604046732053,2.790684235373588,4.2473881232576645,7.434646287345189
7.047073934829563,6.919116221556349,5.497501327463214,6.3875476773060775,4.497831767483566,6.685118534745294,6.171874675023567,6.5364336700572485,6.320869571369742,5.133333708388035,7.222090295107087,4.893281989773139,6.071385497874479,6.478357778735261,5.834286681160699,6.223685910270096,6.0162335025179265,5.526758800519169,7.462347954630523,5.334461422740862,6.31353635359615,7.18376915361975,6.424984881127723,5.990628942482679,6.385348422017336,6.050237723635272,6.343433784636554,6.731358164125656,5.620104458522824,8.186901260506229,6.184665127318815,4.874145204686626,5.793586519650858
1.7415880149949483,6.919116221556349,2.212014895064917,1.776898758784168,4.547630903379454,2.281960167033274,2.7710810533075936,2.3929361282189716,1.6967115082859898,3.345320150188583,8.14057838813223,3.99652781381578,1.9514693165042818,1.8615824446789713,2.255521040604327,1.8364489339315075,1.7671704672411486,2.2774740523671433,2.2606170174548814,2.695475139393334,2.0966719080949083,3.924224637716626,2.3525421548408225,1.5965575478281253,2.035708867299528,2.0770982072386337,2.0657782732414103,2.106849935287294,2.2249163008743404,3.9890490328891373,2.3778554144913504,3.9210235745159916,7.925179852901279
3.015941527682242,5.497501327463214,2.212014895064917,2.145215348945091,3.98127859049062,2.554961458397897,2.2992793476594513,2.4610241080890365,1.9873006374957127,3.101271167017405,8.327946194240674,2.3129202059345344,2.104184567235796,2.1271543513932643,2.0488183399075375,1.8754335822708827,1.8444864697353422,2.4144319155784535,3.146802071232575,2.372129838288674,2.1769602641766648,4.253847718098974,1.9672672790584258,1.921738246939396,2.0576909221321453,2.2481885603776144,1.948638282747655,2.4458448420391203,1.4730808462544922,4.789025896641487,2.3455981197617453,3.316186333082012,7.403640320741904
2.168431263654825,6.3875476773060775,1.776898758784168,2.145215348945095,4.481907202395035,2.045854941500446,2.31767406608774,2.1468083329874723,1.4859437262621518,3.021000316208157,8.19674276034334,3.693787642068517,1.649819529466031,1.7332809509566887,2.013560941282798,1.2738140807194562,1.6302215718519468,1.8852478990434607,2.3866840603589554,2.7317635088705434,2.1541892303810437,4.0085812213015135,2.0382358754680165,1.80780611469299,1.738409533929516,1.896029898096488,2.0362201743879513,2.1848460884860903,2.0875934826455325,4.150152827016047,1.936381135476728,3.628585497185422,7.384493897902827
5.526847871789066,4.497831767483566,4.547630903379454,3.981278590490623,4.481907202395035,3.7611971149203463,4.2868558915788615,4.373083719473546,4.480824763974568,4.0690107167868765,8.96417836372819,4.123213850552277,4.162385967741337,4.219404142974268,3.6338946570376045,4.7095367086060325,4.2801623679375576,4.28051508009497,4.790696110363253,3.166534176072033,4.656122372681674,4.950631294683196,4.354288365825081,4.741233259053206,4.024359262137273,3.9679677593764353,3.8856482432223713,5.076703648883374,3.3426292827863358,7.262354255510495,3.826432229248536,3.2009965697584617,7.953266739643216
2.728970572320308,6.685118534745294,2.281960167033274,2.554961458397897,2.0458549415004477,3.76119711492035,2.544145045811891,2.1894648666795895,1.9037569483955994,3.5678835406323905,8.821436342528415,4.205248769408719,2.86677208171533,2.1037637863261995,1.487978038542981,2.4033755314511156,2.4072273684547496,2.601131881748363,2.2754954132153355,3.0742396510646466,2.6175411930218595,3.9786886671109234,2.0836974626294498,2.3273738262555224,2.424989209958506,2.7802811165471337,1.777746523603204,2.379405019924057,2.498869827288965,4.374003503766658,1.7704913051510556,4.722564562566771,7.195384157456037
3.4940201325212814,6.171874675023567,2.7710810533075936,2.2992793476594513,2.31767406608774,4.2868558915788615,2.544145045811895,3.3553747952291957,1.8426667096874976,2.945651323706659,8.608597965904812,3.170871496860456,3.0223074341237224,2.610718869796588,2.2326010207083087,2.334160443336896,2.3433668327676545,2.3145844133578994,2.692778316054197,2.8903328772135035,2.3765937033009776,4.135405422364739,1.8908178716374564,2.2876120160255367,2.225008544204498,2.386153774304616,1.8125637272488668,2.2330678829170285,2.314412012804011,4.060434303056523,2.1200336169793204,3.8777330876038025,7.406622438657544
2.856857206607526,6.5364336700572485,2.3929361282189716,2.4610241080890365,2.1468083329874723,4.373083719473546,2.1894648666795895,3.3553747952291957,2.805564179104333,4.040612075823262,8.653940492337403,3.916226385018377,2.4875510975268216,2.785868648146738,2.2501913438299943,2.080406917002373,2.098614574228376,2.9707055619649902,2.928355500081756,3.5031373983811993,3.436724113563309,5.06734095048404,2.2640354911990554,2.2956597835003736,3.155059061376083,3.1403813060394183,3.0341539363114154,3.344062901459816,2.8764691466763885,4.357738609553551,2.5554270677825346,4.394621836619265,7.432500780415895
1.977316873726779,6.320869571369742,1.6967115082859898,1.987300637495709,1.4859437262621518,4.480824763974565,1.9037569483955994,1.8426667096874976,2.805564179104333,2.626296327086657,8.224912456893199,3.64165545198121,1.9346428237413806,1.4267300805251373,1.7259291010781503,1.468409974795842,1.9229813932047892,1.4477694923904108,1.829286499521806,2.445614913416914,1.3309047456270282,3.535025569897898,1.7002879515565263,1.5754777757333949,1.3738445946845361,1.8950111829044376,1.1445797573809544,1.3563743208632675,1.8755685705857814,3.4955798137002905,1.4789342699330532,3.754585611336903,7.255606822620603
