1.7544145294108806,1.7912737385643387,1.6061825380011758,1.9870876018513073,1.8822827862677813,2.005053802519265,2.224482926838035,4.639686983252453,1.5033747586007944,1.8264508645970166,1.5226468561503446,1.3876913281588696,1.815534493850987,9.139880600744329,7.822311111872551
1.7544145294108806,2.0313168847393612,1.5426661646671855,2.141386968859284,1.9223720400503426,2.2420860011267307,2.267356505338739,4.19098836557505,1.9171586803439262,2.131048080798645,2.0456133208655274,1.8976592818307119,2.1377410161952395,9.044273009137264,7.418508472671038
1.7912737385643405,2.0313168847393612,1.360732169841129,2.4076838356844132,1.7081369426788358,1.754676753843483,2.6821464964906143,4.3392572421154245,1.520566408884901,2.493259501406518,1.8350589719570802,1.923898996918158,1.8517160183002213,8.979333683679107,7.4020572696695375
1.6061825380011758,1.5426661646671855,1.360732169841129,1.7635559300752686,1.7697891059198514,1.5858446127928865,2.271099584384246,4.599010465845228,1.427886606457643,2.202270964357009,1.6849370586018042,1.4298264001157233,1.8947218268253858,9.342921368144555,7.769707867536667
1.987087601851309,2.141386968859284,2.4076838356844132,1.7635559300752686,2.2513198897011697,2.6536586686173553,1.9113982053294507,4.745322041812961,1.4972703392145066,1.7351184543684421,1.8255801379418517,1.734338016529591,2.6768480292708863,9.359577318793102,7.298208611374232
1.8822827862677813,1.9223720400503426,1.70813694267884,1.7697891059198514,2.2513198897011697,1.7246194980633396,2.6585909271891985,4.14888661964213,2.067258895549341,1.7074201369766606,1.5964776691643696,1.9983209572070522,2.010357027387127,8.867277013355448,7.52047722628542
2.005053802519265,2.2420860011267307,1.7546767538434873,1.5858446127928865,2.6536586686173553,1.7246194980633414,3.1559587652555696,4.790381701923851,2.27645669249452,2.5379672588084423,1.9361663013542476,2.0809351275548607,1.945921951332278,9.311294527931555,7.75246849102473
2.2244829268380384,2.267356505338739,2.6821464964906143,2.271099584384246,1.9113982053294525,2.6585909271891985,3.1559587652555696,4.705015332328938,2.1195513036541804,2.11271251801333,2.0063332737939668,2.2314830287933525,3.142755202150921,9.396893590548956,6.680371195538726
4.639686983252453,4.19098836557505,4.3392572421154245,4.599010465845226,4.745322041812958,4.148886619642134,4.790381701923851,4.705015332328942,4.675622637495879,4.101951841111043,4.6760979027383875,4.804364403255867,4.032416078392689,7.907933621080598,7.347202174303306
1.5033747586007964,1.9171586803439227,1.520566408884905,1.4278866064576472,1.4972703392145104,2.067258895549345,2.276456692494524,2.1195513036541844,4.675622637495879,2.247990036055711,1.2263794481927515,1.8401557229768792,2.23460707606487,9.476827116577873,7.312387351456329
1.8264508645970166,2.131048080798645,2.493259501406518,2.202270964357009,1.7351184543684421,1.7074201369766588,2.5379672588084423,2.11271251801333,4.101951841111043,2.247990036055706,2.0799962348392884,2.3351261517490935,2.655760144556459,8.738119892316,7.0158879192166
1.5226468561503446,2.0456133208655234,1.8350589719570842,1.6849370586018042,1.8255801379418517,1.5964776691643696,1.9361663013542438,2.006333273793965,4.6760979027383875,1.2263794481927475,2.0799962348392884,1.8076227005245278,1.9783929295819627,9.529464812489858,7.236549258551714
1.3876913281588696,1.8976592818307139,1.9238989969181621,1.4298264001157233,1.734338016529591,1.9983209572070522,2.0809351275548607,2.2314830287933543,4.804364403255866,1.840155722976875,2.3351261517490935,1.8076227005245296,2.1692717414567637,9.336913374832251,7.673140126773387
1.815534493850987,2.1377410161952395,1.8517160183002255,1.8947218268253858,2.6768480292708863,2.010357027387127,1.945921951332278,3.1427552021509193,4.032416078392692,2.234607076064866,2.655760144556459,1.9783929295819644,2.1692717414567637,9.107354635745565,7.751195055486938
9.139880600744329,9.044273009137264,8.979333683679107,9.342921368144555,9.359577318793102,8.867277013355448,9.311294527931555,9.396893590548956,7.907933621080598,9.476827116577873,8.738119892316,9.529464812489858,9.336913374832251,9.107354635745565,9.34935555342865
7.822311111872551,7.418508472671038,7.4020572696695375,7.769707867536667,7.298208611374232,7.52047722628542,7.7524684910247315,6.680371195538726,7.347202174303306,7.312387351456329,7.015887919216604,7.236549258551714,7.673140126773387,7.751195055486942,9.34935555342865
